# Generated by QuTiP: 2000x2 real matrix in decimal format [',' separated values].
3.1815907954,-0.0900083328
3.1915957979,-0.0866269679
3.2016008004,-0.0778332716
3.2116058029,-0.0627943746
3.2216108054,-0.0408080540
3.2316158079,-0.0113445962
3.2416208104,0.0258927198
3.2516258129,0.0708887837
3.2616308154,0.1232258681
3.2716358179,0.1819944890
3.2816408204,0.2457260791
3.2916458229,0.3123714199
3.3016508254,0.3793474731
3.3116558279,0.4436672482
3.3216608304,0.5021531208
3.3316658329,0.5517154463
3.3416708354,0.5896607103
3.3516758379,0.6139815824
3.3616808404,0.6235795390
3.3716858429,0.6183810335
3.3816908454,0.5993276797
3.3916958479,0.5682450880
3.4017008504,0.5276170870
3.4117058529,0.4803068957
3.4217108554,0.4292713373
3.4317158579,0.3773085604
3.4417208604,0.3268667841
3.4517258629,0.2799257209
3.4617308654,0.2379472781
3.4717358679,0.2018822227
3.4817408704,0.1722142967
3.4917458729,0.1490234268
3.5017508754,0.1320537735
3.5117558779,0.1207773766
3.5217608804,0.1144494343
3.5317658829,0.1121552139
3.5417708854,0.1128506945
3.5517758879,0.1153994230
3.5617808904,0.1186072049
3.5717858929,0.1212546444
3.5817908954,0.1221275812
3.5917958979,0.1200430645
3.6018009005,0.1138714781
3.6118059030,0.1025564072
3.6218109055,0.0851359023
3.6318159080,0.0607710131
3.6418209105,0.0287881434
3.6518259130,-0.0112593084
3.6618309155,-0.0595081409
3.6718359180,-0.1156853890
3.6818409205,-0.1790029433
3.6918459230,-0.2480666409
3.7018509255,-0.3208259243
3.7118559280,-0.3945914270
3.7218609305,-0.4661422964
3.7318659330,-0.5319314265
3.7418709355,-0.5883770242
3.7518759380,-0.6322075092
3.7618809405,-0.6608097861
3.7718859430,-0.6725239677
3.7818909455,-0.6668335711
3.7918959480,-0.6444180762
3.8019009505,-0.6070600618
3.8119059530,-0.5574256534
3.8219109555,-0.4987585106
3.8319159580,-0.4345394820
3.8419209605,-0.3681643085
3.8519259630,-0.3026813103
3.8619309655,-0.2406138841
3.8719359680,-0.1838731845
3.8819409705,-0.1337500548
3.8919459730,-0.0909649921
3.9019509755,-0.0557515358
3.9119559780,-0.0279507337
3.9219609805,-0.0071005437
3.9319659830,0.0074888290
3.9419709855,0.0166763083
3.9519759880,0.0214458380
3.9619809905,0.0228724287
3.9719859930,0.0220935223
3.9819909955,0.0202819980
3.9919959980,0.0186191398
4.0020010005,0.0182659026
4.0120060030,0.0203358858
4.0220110055,0.0258675501
4.0320160080,0.0357968299
4.0420210105,0.0509277851
4.0520260130,0.0718981466
4.0620310155,0.0991362628
4.0720360180,0.1328072410
4.0820410205,0.1727490841
4.0920460230,0.2184043803
4.1020510255,0.2687582985
4.1120560280,0.3222992090
4.1220610305,0.3770203838
4.1320660330,0.4304801362
4.1420710355,0.4799310990
4.1520760380,0.5225179861
4.1620810405,0.5555285522
4.1720860430,0.5766681027
4.1820910455,0.5843176224
4.1920960480,0.5777327268
4.2021010505,0.5571469517
4.2121060530,0.5237579891
4.2221110555,0.4795964869
4.2321160580,0.4272991690
4.2421210605,0.3698255040
4.2521260630,0.3101653856
4.2621310655,0.2510824304
4.2721360680,0.1949245506
4.2821410705,0.1435159859
4.2921460730,0.0981271864
4.3021510755,0.0595061926
4.3121560780,0.0279489228
4.3221610805,0.0033858804
4.3321660830,-0.0145324782
4.3421710855,-0.0263629395
4.3521760880,-0.0328136380
4.3621810905,-0.0347042843
4.3721860930,-0.0329384608
4.3821910955,-0.0284828402
4.3921960980,-0.0223487428
4.4022011006,-0.0155730954
4.4122061031,-0.0091980688
4.4222111056,-0.0042486099
4.4322161081,-0.0017117059
4.4422211106,-0.0025161599
4.4522261131,-0.0075134593
4.4622311156,-0.0174577368
4.4722361181,-0.0329812543
4.4822411206,-0.0545611847
4.4922461231,-0.0824741240
4.5022511256,-0.1167372599
4.5122561281,-0.1570393461
4.5222611306,-0.2026700952
4.5322661331,-0.2524623214
4.5422711356,-0.3047654092
4.5522761381,-0.3574698043
4.5622811406,-0.4080980636
4.5722861431,-0.4539682579
4.5822911456,-0.4924206465
4.5922961481,-0.5210819696
4.6023011506,-0.5381279926
4.6123061531,-0.5424989522
4.6223111556,-0.5340275759
4.6323161581,-0.5134550709
4.6423211606,-0.4823328814
4.6523261631,-0.4428308870
4.6623311656,-0.3974890127
4.6723361681,-0.3489561256
4.6823411706,-0.2997558954
4.6923461731,-0.2521075246
4.7023511756,-0.2078137626
4.7123561781,-0.1682144800
4.7223611806,-0.1341934516
4.7323661831,-0.1062208443
4.7423711856,-0.0844137022
4.7523761881,-0.0686000529
4.7623811906,-0.0583771373
4.7723861931,-0.0531594964
4.7823911956,-0.0522168471
4.7923961981,-0.0547042842
4.8024012006,-0.0596882283
4.8124062031,-0.0661709921
4.8224112056,-0.0731153995
4.8324162081,-0.0794691996
4.8424212106,-0.0841889943
4.8524262131,-0.0862599929
4.8624312156,-0.0847134887
4.8724362181,-0.0786419082
4.8824412206,-0.0672150254
4.8924462231,-0.0497023921
4.9024512256,-0.0255078037
4.9124562281,0.0057794600
4.9224612306,0.0443148434
4.9324662331,0.0899135645
4.9424712356,0.1419606173
4.9524762381,0.1993327169
4.9624812406,0.2603543896
4.9724862431,0.3228113378
4.9824912456,0.3840391770
4.9924962481,0.4410939043
5.0025012506,0.4909934872
5.0125062531,0.5310024425
5.0225112556,0.5589172292
5.0325162581,0.5733058841
5.0425212606,0.5736611311
5.0525262631,0.5604417494
5.0625312656,0.5349979540
5.0725362681,0.4993970647
5.0825412706,0.4561825661
5.0925462731,0.4081069947
5.1025512756,0.3578789640
5.1125562781,0.3079557686
5.1225612806,0.2603997720
5.1325662831,0.2168026221
5.1425712856,0.1782691934
5.1525762881,0.1454459944
5.1625812906,0.1185760718
5.1725862931,0.0975644772
5.1825912956,0.0820427515
5.1925962981,0.0714259846
5.2026013007,0.0649605242
5.2126063032,0.0617635109
5.2226113057,0.0608567517
5.2326163082,0.0611974400
5.2426213107,0.0617072219
5.2526263132,0.0612997489
5.2626313157,0.0589071603
5.2726363182,0.0535035223
5.2826413207,0.0441273340
5.2926463232,0.0299045172
5.3026513257,0.0100757695
5.3126563282,-0.0159669915
5.3226613307,-0.0486307884
5.3326663332,-0.0880563101
5.3426713357,-0.1340392977
5.3526763382,-0.1859467877
5.3626813407,-0.2426428101
5.3726863432,-0.3024437079
5.3826913457,-0.3631252453
5.3926963482,-0.4220006705
5.4027013507,-0.4760792926
5.4127063532,-0.5223001175
5.4227113557,-0.5578175948
5.4327163582,-0.5803010839
5.4427213607,-0.5882009371
5.4527263632,-0.5809354316
5.4627313657,-0.5589647106
5.4727363682,-0.5237375648
5.4827413707,-0.4775205605
5.4927463732,-0.4231403129
5.5027513757,-0.3636832470
5.5127563782,-0.3022013184
5.5227613807,-0.2414649331
5.5327663832,-0.1837897536
5.5427713857,-0.1309461851
5.5527763882,-0.0841440596
5.5627813907,-0.0440742780
5.5727863932,-0.0109844240
5.5827913957,0.0152330682
5.5927963982,0.0349566976
5.6028014007,0.0487653185
5.6128064032,0.0573846499
5.6228114057,0.0616492633
5.6328164082,0.0624757722
5.6428214107,0.0608420927
5.6528264132,0.0577683310
5.6628314157,0.0542965975
5.6728364182,0.0514681950
5.6828414207,0.0502995825
5.6928464232,0.0517573398
5.7028514257,0.0567326074
5.7128564282,0.0660146281
5.7228614307,0.0802612851
5.7328664332,0.0999637441
5.7428714357,0.1254024894
5.7528764382,0.1565937529
5.7628814407,0.1932286635
5.7728864432,0.2346123085
5.7828914457,0.2796147469
5.7928964482,0.3266502164
5.8029014507,0.3737017922
5.8129064532,0.4184058584
5.8229114557,0.4582024723
5.8329164582,0.4905446597
5.8429214607,0.5131452278
5.8529264632,0.5242268302
5.8629314657,0.5227340667
5.8729364682,0.5084692887
5.8829414707,0.4821253859
5.8929464732,0.4452080002
5.9029514757,0.3998611509
5.9129564782,0.3486278586
5.9229614807,0.2941872877
5.9329664832,0.2391099190
5.9429714857,0.1856631769
5.9529764882,0.1356854127
5.9629814907,0.0905308860
5.9729864932,0.0510752894
5.9829914957,0.0177641741
5.9929964982,-0.0093156736
6.0030015008,-0.0303594781
6.0130065033,-0.0457747349
6.0230115058,-0.0561251805
6.0330165083,-0.0620899208
6.0430215108,-0.0644354131
6.0530265133,-0.0639960082
6.0630315158,-0.0616584459
6.0730365183,-0.0583466111
6.0830415208,-0.0550044889
6.0930465233,-0.0525765084
6.1030515258,-0.0519857290
6.1130565283,-0.0541116748
6.1230615308,-0.0597665830
6.1330665333,-0.0696698789
6.1430715358,-0.0844184799
6.1530765383,-0.1044499904
6.1630815408,-0.1299963152
6.1730865433,-0.1610273196
6.1830915458,-0.1971876822
6.1930965483,-0.2377351398
6.2031015508,-0.2814933275
6.2131065533,-0.3268362424
6.2231115558,-0.3717217292
6.2331165583,-0.4137871975
6.2431215608,-0.4505110056
6.2531265633,-0.4794294034
6.2631315658,-0.4983840103
6.2731365683,-0.5057633509
6.2831415708,-0.5006977846
6.2931465733,-0.4831723528
6.3031515758,-0.4540360432
6.3131565783,-0.4149052678
6.3231615808,-0.3679790573
6.3331665833,-0.3157987765
6.3431715858,-0.2609926338
6.3531765883,-0.2060435842
6.3631815908,-0.1531098680
6.3731865933,-0.1039133970
6.3831915958,-0.0596966277
6.3931965983,-0.0212368163
6.4032016008,0.0111002876
6.4132066033,0.0372868378
6.4232116058,0.0575562985
6.4332166083,0.0723354334
6.4432216108,0.0821909631
6.4532266133,0.0877916534
6.4632316158,0.0898830885
6.4732366183,0.0892706110
6.4832416208,0.0868056239
6.4932466233,0.0833714792
6.5032516258,0.0798669916
6.5132566283,0.0771859837
6.5232616308,0.0761957626
6.5332666333,0.0777130784
6.5432716358,0.0824793925
6.5532766383,0.0911346560
6.5632816408,0.1041880270
6.5732866433,0.1219834351
6.5832916458,0.1446583670
6.5932966483,0.1720962206
6.6033016508,0.2038756269
6.6133066533,0.2392244149
6.6233116558,0.2769896695
6.6333166583,0.3156379265
6.6433216608,0.3532990192
6.6533266633,0.3878627546
6.6633316658,0.4171290816
6.6733366683,0.4390010440
6.6833416708,0.4516982167
6.6933466733,0.4539595385
6.7033516758,0.4452015667
6.7133566783,0.4256027941
6.7233616808,0.3960964446
6.7333666833,0.3582708235
6.7433716858,0.3141937403
6.7533766883,0.2661913851
6.7633816908,0.2166186630
6.7733866933,0.1676559928
6.7833916958,0.1211581159
6.7933966983,0.0785667437
6.8034017009,0.0408851655
6.8134067034,0.0087024341
6.8234117059,-0.0177506251
6.8334167084,-0.0385315329
6.8434217109,-0.0539171946
6.8534267134,-0.0643452858
6.8634317159,-0.0703700589
6.8734367184,-0.0726321085
6.8834417209,-0.0718388597
6.8934467234,-0.0687511986
6.9034517259,-0.0641719367
6.9134567284,-0.0589330208
6.9234617309,-0.0538802036
6.9334667334,-0.0498544516
6.9434717359,-0.0476724361
6.9534767384,-0.0481059727
6.9634817409,-0.0518611313
6.9734867434,-0.0595562046
6.9834917459,-0.0716964419
6.9934967484,-0.0886429406
7.0035017509,-0.1105735472
7.0135067534,-0.1374355286
7.0235117559,-0.1688930217
7.0335167584,-0.2042764738
7.0435217609,-0.2425454825
7.0535267634,-0.2822793215
7.0635317659,-0.3217095738
7.0735367684,-0.3588053858
7.0835417709,-0.3914136451
7.0935467734,-0.4174448944
7.1035517759,-0.4350835077
7.1135567784,-0.4429910847
7.1235617809,-0.4404684386
7.1335667834,-0.4275460907
7.1435717859,-0.4049853344
7.1535767884,-0.3741889995
7.1635817909,-0.3370384745
7.1735867934,-0.2956867273
7.1835917959,-0.2523426609
7.1935967984,-0.2090794420
7.2036018009,-0.1676900169
7.2136068034,-0.1296003402
7.2236118059,-0.0958385516
7.2336168084,-0.0670491560
7.2436218109,-0.0435367110
7.2536268134,-0.0253234578
7.2636318159,-0.0122079421
7.2736368184,-0.0038164925
7.2836418209,0.0003560174
7.2936468234,0.0009158989
7.3036518259,-0.0014517866
7.3136568284,-0.0060013577
7.3236618309,-0.0119434656
7.3336668334,-0.0184627443
7.3436718359,-0.0247364012
7.3536768384,-0.0299536749
7.3636818409,-0.0333331366
7.3736868434,-0.0341385885
7.3836918459,-0.0316926617
7.3936968484,-0.0253899112
7.4037018509,-0.0147124357
7.4137068534,0.0007482568
7.4237118559,0.0212597562
7.4337168584,0.0469061035
7.4437218609,0.0775356962
7.4537268634,0.1127057574
7.4637318659,0.1516339216
7.4737368684,0.1931709269
7.4837418709,0.2358094861
7.4937468734,0.2777411932
7.5037518759,0.3169666151
7.5137568784,0.3514528217
7.5237618809,0.3793214648
7.5337668834,0.3990410659
7.5437718859,0.4095929379
7.5537768884,0.4105831589
7.5637818909,0.4022812519
7.5737868934,0.3855801642
7.5837918959,0.3618858483
7.5937968984,0.3329568063
7.6038019010,0.3007208803
7.6138069035,0.2670974014
7.6238119060,0.2338478429
7.6338169085,0.2024692562
7.6438219110,0.1741346596
7.6538269135,0.1496756924
7.6638319160,0.1295970866
7.6738369185,0.1141108654
7.6838419210,0.1031788218
7.6938469235,0.0965552327
7.7038519260,0.0938254050
7.7138569285,0.0944388813
7.7238619310,0.0977382707
7.7338669335,0.1029855086
7.7438719360,0.1093870075
7.7538769385,0.1161181382
7.7638819410,0.1223460296
7.7738869435,0.1272502447
7.7838919460,0.1300382443
7.7938969485,0.1299564826
7.8039019510,0.1262977575
7.8139069535,0.1184078029
7.8239119560,0.1056956448
7.8339169585,0.0876529584
7.8439219610,0.0638870026
7.8539269635,0.0341694825
7.8639319660,-0.0015001108
7.8739369685,-0.0428230553
7.8839419710,-0.0891336490
7.8939469735,-0.1393510428
7.9039519760,-0.1919682124
7.9139569785,-0.2450932159
7.9239619810,-0.2965509128
7.9339669835,-0.3440425120
7.9439719860,-0.3853478283
7.9539769885,-0.4185439094
7.9639819910,-0.4422069670
7.9739869935,-0.4555644401
7.9839919960,-0.4585712742
7.9939969985,-0.4518978508
8.0040020010,-0.4368333681
8.0140070035,-0.4151238984
8.0240120060,-0.3887748250
8.0340170085,-0.3598504157
8.0440220110,-0.3302988139
8.0540270135,-0.3018209965
8.0640320160,-0.2757905613
8.0740370185,-0.2532208080
8.0840420210,-0.2347690752
8.0940470235,-0.2207654846
8.1040520260,-0.2112543589
8.1140570285,-0.2060395586
8.1240620310,-0.2047285887
8.1340670335,-0.2067734944
8.1440720360,-0.2115085256
8.1540770385,-0.2181851785
8.1640820410,-0.2260047902
8.1740870435,-0.2341478511
8.1840920460,-0.2417981653
8.1940970485,-0.2481606967
8.2041020510,-0.2524697253
8.2141070535,-0.2539889632
8.2241120560,-0.2520048929
8.2341170585,-0.2458177002
8.2441220610,-0.2347360787
8.2541270635,-0.2180832496
8.2641320660,-0.1952213704
8.2741370685,-0.1655995671
8.2841420710,-0.1288273001
8.2941470735,-0.0847691432
8.3041520760,-0.0336503847
8.3141570785,0.0238438850
8.3241620810,0.0864989348
8.3341670835,0.1525536675
8.3441720860,0.2197566376
8.3541770885,0.2855036401
8.3641820910,0.3470494686
8.3741870935,0.4017689805
8.3841920960,0.4474277782
8.3941970985,0.4824170427
8.4042021011,0.5059119749
8.4142071036,0.5179280316
8.4242121061,0.5192705699
8.4342171086,0.5113940182
8.4442221111,0.4962016574
8.4542271136,0.4758232132
8.4642321161,0.4524043096
8.4742371186,0.4279328348
8.4842421211,0.4041150333
8.4942471236,0.3823030339
8.5042521261,0.3634673225
8.5142571286,0.3482034037
8.5242621311,0.3367611766
8.5342671336,0.3290872488
8.5442721361,0.3248731695
8.5542771386,0.3236052184
8.5642821411,0.3246132445
8.5742871436,0.3271168740
8.5842921461,0.3302673887
8.5942971486,0.3331832708
8.6043021511,0.3349765169
8.6143071536,0.3347704994
8.6243121561,0.3317050655
8.6343171586,0.3249341315
8.6443221611,0.3136188630
8.6543271636,0.2969235167
8.6643321661,0.2740225838
8.6743371686,0.2441282153
8.6843421711,0.2065454392
8.6943471736,0.1607587920
8.7043521761,0.1065478031
8.7143571786,0.0441202733
8.7243621811,-0.0257567274
8.7343671836,-0.1016561750
8.7443721861,-0.1814522046
8.7543771886,-0.2623709160
8.7643821911,-0.3411460500
8.7743871936,-0.4142747657
8.7843921961,-0.4783454157
8.7943971986,-0.5303892390
8.8044022011,-0.5681978970
8.8144072036,-0.5905525089
8.8244122061,-0.5973265356
8.8344172086,-0.5894503645
8.8444222111,-0.5687512409
8.8544272136,-0.5377037830
8.8644322161,-0.4991376428
8.8744372186,-0.4559492732
8.8844422211,-0.4108559289
8.8944472236,-0.3662153665
8.9044522261,-0.3239188820
8.9144572286,-0.2853517199
8.9244622311,-0.2514061707
8.9344672336,-0.2225292646
8.9444722361,-0.1987880528
8.9544772386,-0.1799393434
8.9644822411,-0.1654956477
8.9744872436,-0.1547835208
8.9844922461,-0.1469935899
8.9944972486,-0.1412232056
9.0045022511,-0.1365130070
9.0145072536,-0.1318782714
9.0245122561,-0.1263354884
9.0345172586,-0.1189247884
9.0445222611,-0.1087278695
9.0545272636,-0.0948846274
9.0645322661,-0.0766111412
9.0745372686,-0.0532237534
9.0845422711,-0.0241742456
9.0945472736,0.0108998163
9.1045522761,0.0521082518
9.1145572786,0.0992281762
9.1245622811,0.1516199267
9.1345672836,0.2081544049
9.1445722861,0.2671724860
9.1545772886,0.3264981820
9.1645822911,0.3835233077
9.1745872936,0.4353711041
9.1845922961,0.4791307564
9.1945972986,0.5121375461
9.2046023012,0.5322591648
9.2146073037,0.5381419842
9.2246123062,0.5293744232
9.2346173087,0.5065381041
9.2446223112,0.4711372728
9.2546273137,0.4254196717
9.2646323162,0.3721207020
9.2746373187,0.3141744559
9.2846423212,0.2544369231
9.2946473237,0.1954590467
9.3046523262,0.1393329262
9.3146573287,0.0876175785
9.3246623312,0.0413357812
9.3346673337,0.0010236014
9.3446723362,-0.0331894004
9.3546773387,-0.0614898838
9.3646823412,-0.0842958477
9.3746873437,-0.1021862378
9.3846923462,-0.1158482464
9.3946973487,-0.1260409287
9.4047023512,-0.1335710713
9.4147073537,-0.1392762951
9.4247123562,-0.1440106934
9.4347173587,-0.1486296987
9.4447223612,-0.1539713629
9.4547273637,-0.1608343547
9.4647323662,-0.1699512316
9.4747373687,-0.1819572023
9.4847423712,-0.1973540130
9.4947473737,-0.2164684049
9.5047523762,-0.2394051499
9.5147573787,-0.2659961259
9.5247623812,-0.2957494877
9.5347673837,-0.3278065328
9.5447723862,-0.3609173606
9.5547773887,-0.3934489075
9.5647823912,-0.4234386727
9.5747873937,-0.4487034059
9.5847923962,-0.4670036617
