# Generated by QuTiP: 1000x2 real matrix in decimal format [',' separated values].
9.0690690691,-0.0354102062
9.0840840841,-0.0267089805
9.0990990991,-0.0067689152
9.1141141141,0.0253534794
9.1291291291,0.0695046906
9.1441441441,0.1239514378
9.1591591592,0.1850438315
9.1741741742,0.2473212686
9.1891891892,0.3042112327
9.2042042042,0.3492499107
9.2192192192,0.3774147989
9.2342342342,0.3861071350
9.2492492492,0.3755160704
9.2642642643,0.3483702268
9.2792792793,0.3092282980
9.2942942943,0.2635190804
9.3093093093,0.2165352145
9.3243243243,0.1726297646
9.3393393393,0.1347619491
9.3543543544,0.1044074873
9.3693693694,0.0817262687
9.3843843844,0.0658438760
9.3993993994,0.0551434558
9.4144144144,0.0475220944
9.4294294294,0.0406080453
9.4444444444,0.0319469794
9.4594594595,0.0191646668
9.4744744745,0.0001157471
9.4894894895,-0.0269573102
9.5045045045,-0.0632151206
9.5195195195,-0.1089270389
9.5345345345,-0.1630977691
9.5495495495,-0.2231054523
9.5645645646,-0.2845290629
9.5795795796,-0.3413729405
9.5945945946,-0.3868151887
9.6096096096,-0.4143956324
9.6246246246,-0.4193847719
9.6396396396,-0.3999500346
9.6546546547,-0.3577600277
9.6696696697,-0.2977808730
9.6846846847,-0.2272400407
9.6996996997,-0.1540560781
9.7147147147,-0.0852585904
9.7297297297,-0.0259296128
9.7447447447,0.0211184698
9.7597597598,0.0550564248
9.7747747748,0.0764647229
9.7897897898,0.0867707939
9.8048048048,0.0878575474
9.8198198198,0.0818596264
9.8348348348,0.0710800368
9.8498498498,0.0579437571
9.8648648649,0.0449338415
9.8798798799,0.0344983775
9.8948948949,0.0289453109
9.9099099099,0.0303407899
9.9249249249,0.0403985097
9.9399399399,0.0603168110
9.9549549550,0.0905147942
9.9699699700,0.1302655466
9.9849849850,0.1773197168
10.0000000000,0.2277394315
10.0150150150,0.2761582715
10.0300300300,0.3165994544
10.0450450450,0.3436794156
10.0600600601,0.3537891419
10.0750750751,0.3458259241
10.0900900901,0.3212743983
10.1051051051,0.2837087937
10.1201201201,0.2379478915
10.1351351351,0.1890908608
10.1501501502,0.1416748123
10.1651651652,0.0991138004
10.1801801802,0.0634830984
10.1951951952,0.0355888999
10.2102102102,0.0151960994
10.2252252252,0.0012880675
10.2402402402,-0.0077102518
10.2552552553,-0.0137584219
10.2702702703,-0.0190551911
10.2852852853,-0.0258983142
10.3003003003,-0.0365352913
10.3153153153,-0.0529942727
10.3303303303,-0.0768851192
10.3453453453,-0.1091487365
10.3603603604,-0.1497436487
10.3753753754,-0.1973059522
10.3903903904,-0.2488912624
10.4054054054,-0.2999726403
10.4204204204,-0.3448571817
10.4354354354,-0.3775284492
10.4504504505,-0.3927669551
10.4654654655,-0.3872490655
10.4804804805,-0.3603466169
10.4954954955,-0.3144281984
10.5105105105,-0.2545371884
10.5255255255,-0.1874299774
10.5405405405,-0.1202143675
10.5555555556,-0.0590045376
10.5705705706,-0.0080588001
10.5855855856,0.0304292191
10.6006006006,0.0560225895
10.6156156156,0.0695136542
10.6306306306,0.0724372472
10.6456456456,0.0667487423
10.6606606607,0.0546584513
10.6756756757,0.0385487961
10.6906906907,0.0209004599
10.7057057057,0.0041941548
10.7207207207,-0.0092021041
10.7357357357,-0.0171303446
10.7507507508,-0.0177093646
10.7657657658,-0.0093949468
10.7807807808,0.0089093525
10.7957957958,0.0376280568
10.8108108108,0.0761656027
10.8258258258,0.1225252540
10.8408408408,0.1731155025
10.8558558559,0.2229642110
10.8708708709,0.2664851377
10.8858858859,0.2986299870
10.9009009009,0.3160136724
10.9159159159,0.3175791824
10.9309309309,0.3046099321
10.9459459459,0.2801995419
10.9609609610,0.2484457193
10.9759759760,0.2136066321
10.9909909910,0.1794101560
11.0060060060,0.1486140645
11.0210210210,0.1228400006
11.0360360360,0.1026288188
11.0510510511,0.0876269572
11.0660660661,0.0768156503
11.0810810811,0.0687312574
11.0960960961,0.0616551396
11.1111111111,0.0537690402
11.1261261261,0.0432774450
11.1411411411,0.0285036995
11.1561561562,0.0079787821
11.1711711712,-0.0194415571
11.1861861862,-0.0543889680
11.2012012012,-0.0967015866
11.2162162162,-0.1450804201
11.2312312312,-0.1967965633
11.2462462462,-0.2476258614
11.2612612613,-0.2921833248
11.2762762763,-0.3247175304
11.2912912913,-0.3402236669
11.3063063063,-0.3355945311
11.3213213213,-0.3104598867
11.3363363363,-0.2674321831
11.3513513514,-0.2116241976
11.3663663664,-0.1495429371
11.3813813814,-0.0877018108
11.3963963964,-0.0314337669
11.4114114114,0.0157499382
11.4264264264,0.0521936549
11.4414414414,0.0777195492
11.4564564565,0.0931173734
11.4714714715,0.0997167422
11.4864864865,0.0991263783
11.5015015015,0.0931200739
11.5165165165,0.0835973693
11.5315315315,0.0725495093
11.5465465465,0.0619936002
11.5615615616,0.0538754878
11.5765765766,0.0499619909
11.5915915916,0.0517373650
11.6066066066,0.0602954280
11.6216216216,0.0761991073
11.6366366366,0.0992855752
11.6516516517,0.1284376982
11.6666666667,0.1614153568
11.6816816817,0.1949027411
11.6966966967,0.2248734021
11.7117117117,0.2472915419
11.7267267267,0.2589534776
11.7417417417,0.2581831497
11.7567567568,0.2451508098
11.7717717718,0.2217493046
11.7867867868,0.1911105420
11.8018018018,0.1569359824
11.8168168168,0.1227999367
11.8318318318,0.0916141894
11.8468468468,0.0653395499
11.8618618619,0.0449445902
11.8768768769,0.0305294424
11.8918918919,0.0215153834
11.9069069069,0.0168276308
11.9219219219,0.0150467963
11.9369369369,0.0145352981
11.9519519520,0.0135524961
11.9669669670,0.0103647030
11.9819819820,0.0033505013
11.9969969970,-0.0088942702
12.0120120120,-0.0274348612
12.0270270270,-0.0528322551
12.0420420420,-0.0849180764
12.0570570571,-0.1225396834
12.0720720721,-0.1633679493
12.0870870871,-0.2039106824
12.1021021021,-0.2398589478
12.1171171171,-0.2667542190
12.1321321321,-0.2808515382
12.1471471471,-0.2799279530
12.1621621622,-0.2638095630
12.1771771772,-0.2344732962
12.1921921922,-0.1956709668
12.2072072072,-0.1521507915
12.2222222222,-0.1087056250
12.2372372372,-0.0693307365
12.2522522523,-0.0367490766
12.2672672673,-0.0123426788
12.2822822823,0.0036283931
12.2972972973,0.0117066314
12.3123123123,0.0129557202
12.3273273273,0.0087719364
12.3423423423,0.0007719309
12.3573573574,-0.0092867993
12.3723723724,-0.0195855308
12.3873873874,-0.0283306399
12.4024024024,-0.0338324050
12.4174174174,-0.0345617678
12.4324324324,-0.0291918712
12.4474474474,-0.0166594474
12.4624624625,0.0037055254
12.4774774775,0.0319505030
12.4924924925,0.0672010224
12.5075075075,0.1074037401
12.5225225225,0.1492880318
12.5375375375,0.1887059954
12.5525525526,0.2213349395
12.5675675676,0.2435716882
12.5825825826,0.2532975334
12.5975975976,0.2502607354
12.6126126126,0.2359928281
12.6276276276,0.2133485814
12.6426426426,0.1858233924
12.6576576577,0.1568588915
12.6726726727,0.1292983656
12.6876876877,0.1050896656
12.7027027027,0.0852307135
12.7177177177,0.0698851674
12.7327327327,0.0585716456
12.7477477477,0.0503581591
12.7627627628,0.0440275657
12.7777777778,0.0382084605
12.7927927928,0.0314767567
12.8078078078,0.0224332796
12.8228228228,0.0097744033
12.8378378378,-0.0076327763
12.8528528529,-0.0306355072
12.8678678679,-0.0596159946
12.8828828829,-0.0942417849
12.8978978979,-0.1331907748
12.9129129129,-0.1739592417
12.9279279279,-0.2128956155
12.9429429429,-0.2455828876
12.9579579580,-0.2675571556
12.9729729730,-0.2752275862
12.9879879880,-0.2667380788
13.0030030030,-0.2425054785
13.0180180180,-0.2052405953
13.0330330330,-0.1594005191
13.0480480480,-0.1102244474
13.0630630631,-0.0626621380
13.0780780781,-0.0205602314
13.0930930931,0.0136948896
13.1081081081,0.0391005060
13.1231231231,0.0557106385
13.1381381381,0.0642651770
13.1531531532,0.0659077741
13.1681681682,0.0620262511
13.1831831832,0.0541800733
13.1981981982,0.0440570670
13.2132132132,0.0334162716
13.2282282282,0.0240055440
13.2432432432,0.0174685602
13.2582582583,0.0152608542
13.2732732733,0.0185778236
13.2882882883,0.0282737327
13.3033033033,0.0447380659
13.3183183183,0.0677126343
13.3333333333,0.0960803175
13.3483483483,0.1277352516
13.3633633634,0.1596436085
13.3783783784,0.1882134746
13.3933933934,0.2099376886
13.4084084084,0.2221342804
13.4234234234,0.2235367906
13.4384384384,0.2145301714
13.4534534535,0.1969799244
13.4684684685,0.1737354047
13.4834834835,0.1479941007
13.4984984985,0.1226953879
13.5135135135,0.1001080711
13.5285285285,0.0816500338
13.5435435435,0.0679043186
13.5585585586,0.0587468997
13.5735735736,0.0535102208
13.5885885886,0.0511378363
13.6036036036,0.0503181974
13.6186186186,0.0496011599
13.6336336336,0.0474983723
13.6486486486,0.0425661942
13.6636636637,0.0334732887
13.6786786787,0.0190679635
13.6936936937,-0.0015229237
13.7087087087,-0.0287276149
13.7237237237,-0.0622823466
13.7387387387,-0.1009487337
13.7537537538,-0.1423081742
13.7687687688,-0.1828029975
13.7837837838,-0.2181263576
13.7987987988,-0.2439597008
13.8138138138,-0.2568645314
13.8288288288,-0.2550545813
13.8438438438,-0.2388144844
13.8588588589,-0.2104521209
13.8738738739,-0.1737983814
13.8888888889,-0.1333975323
13.9039039039,-0.0936151498
13.9189189189,-0.0579420464
13.9339339339,-0.0286536269
13.9489489489,-0.0068226968
13.9639639640,0.0074496699
13.9789789790,0.0147447731
13.9939939940,0.0160883663
14.0090090090,0.0127942967
14.0240240240,0.0063679042
14.0390390390,-0.0015692668
14.0540540541,-0.0093574428
14.0690690691,-0.0153803229
14.0840840841,-0.0181370976
14.0990990991,-0.0162968138
14.1141141141,-0.0087475046
14.1291291291,0.0053264512
14.1441441441,0.0263021916
14.1591591592,0.0539015262
14.1741741742,0.0869465156
14.1891891892,0.1231988091
14.2042042042,0.1594388733
14.2192192192,0.1918598683
14.2342342342,0.2167608248
14.2492492492,0.2313357227
14.2642642643,0.2342906011
14.2792792793,0.2260749203
14.2942942943,0.2086777309
14.3093093093,0.1850783099
14.3243243243,0.1585632611
14.3393393393,0.1321124751
14.3543543544,0.1079945003
14.3693693694,0.0876073881
14.3843843844,0.0715160758
14.3993993994,0.0595964130
14.4144144144,0.0512087614
14.4294294294,0.0453555049
14.4444444444,0.0408096831
14.4594594595,0.0362176665
14.4744744745,0.0301833673
14.4894894895,0.0213389464
14.5045045045,0.0084178325
14.5195195195,-0.0096551090
