# Generated by QuTiP: 5999x2 real matrix in decimal format [',' separated values].
4.7715905302,-0.3106353922
4.7815938646,-0.3156902718
4.7915971991,-0.3207834830
4.8016005335,-0.3259145878
4.8116038680,-0.3310831332
4.8216072024,-0.3362886513
4.8316105368,-0.3415306592
4.8416138713,-0.3468086589
4.8516172057,-0.3521221373
4.8616205402,-0.3574705659
4.8716238746,-0.3628534009
4.8816272091,-0.3682700831
4.8916305435,-0.3737200379
4.9016338780,-0.3792026752
4.9116372124,-0.3847173893
4.9216405468,-0.3902635587
4.9316438813,-0.3958405466
4.9416472157,-0.4014477003
4.9516505502,-0.4070843514
4.9616538846,-0.4127498160
4.9716572191,-0.4184433941
4.9816605535,-0.4241643702
4.9916638880,-0.4299120130
5.0016672224,-0.4356855757
5.0116705569,-0.4414842953
5.0216738913,-0.4473073936
5.0316772257,-0.4531540765
5.0416805602,-0.4590235344
5.0516838946,-0.4649149420
5.0616872291,-0.4708274587
5.0716905635,-0.4767602282
5.0816938980,-0.4827123791
5.0916972324,-0.4886830246
5.1017005669,-0.4946712626
5.1117039013,-0.5006761761
5.1217072357,-0.5066968331
5.1317105702,-0.5127322865
5.1417139046,-0.5187815748
5.1517172391,-0.5248437217
5.1617205735,-0.5309177365
5.1717239080,-0.5370026141
5.1817272424,-0.5430973355
5.1917305769,-0.5492008676
5.2017339113,-0.5553121634
5.2117372457,-0.5614301626
5.2217405802,-0.5675537914
5.2317439146,-0.5736819627
5.2417472491,-0.5798135768
5.2517505835,-0.5859475209
5.2617539180,-0.5920826702
5.2717572524,-0.5982178873
5.2817605869,-0.6043520230
5.2917639213,-0.6104839167
5.3017672558,-0.6166123959
5.3117705902,-0.6227362776
5.3217739246,-0.6288543676
5.3317772591,-0.6349654615
5.3417805935,-0.6410683446
5.3517839280,-0.6471617925
5.3617872624,-0.6532445713
5.3717905969,-0.6593154381
5.3817939313,-0.6653731411
5.3917972658,-0.6714164203
5.4018006002,-0.6774440076
5.4118039346,-0.6834546274
5.4218072691,-0.6894469969
5.4318106035,-0.6954198266
5.4418139380,-0.7013718204
5.4518172724,-0.7073016766
5.4618206069,-0.7132080878
5.4718239413,-0.7190897416
5.4818272758,-0.7249453211
5.4918306102,-0.7307735052
5.5018339446,-0.7365729691
5.5118372791,-0.7423423850
5.5218406135,-0.7480804222
5.5318439480,-0.7537857480
5.5418472824,-0.7594570277
5.5518506169,-0.7650929258
5.5618539513,-0.7706921059
5.5718572858,-0.7762532314
5.5818606202,-0.7817749662
5.5918639547,-0.7872559749
5.6018672891,-0.7926949237
5.6118706235,-0.7980904808
5.6218739580,-0.8034413168
5.6318772924,-0.8087461053
5.6418806269,-0.8140035237
5.6518839613,-0.8192122535
5.6618872958,-0.8243709808
5.6718906302,-0.8294783973
5.6818939647,-0.8345332003
5.6918972991,-0.8395340936
5.7019006335,-0.8444797880
5.7119039680,-0.8493690020
5.7219073024,-0.8542004621
5.7319106369,-0.8589729036
5.7419139713,-0.8636850710
5.7519173058,-0.8683357189
5.7619206402,-0.8729236120
5.7719239747,-0.8774475264
5.7819273091,-0.8819062495
5.7919306435,-0.8862985811
5.8019339780,-0.8906233335
5.8119373124,-0.8948793324
5.8219406469,-0.8990654175
5.8319439813,-0.9031804426
5.8419473158,-0.9072232767
5.8519506502,-0.9111928044
5.8619539847,-0.9150879261
5.8719573191,-0.9189075590
5.8819606536,-0.9226506375
5.8919639880,-0.9263161134
5.9019673224,-0.9299029571
5.9119706569,-0.9334101575
5.9219739913,-0.9368367226
5.9319773258,-0.9401816805
5.9419806602,-0.9434440792
5.9519839947,-0.9466229877
5.9619873291,-0.9497174959
5.9719906636,-0.9527267156
5.9819939980,-0.9556497807
5.9919973324,-0.9584858476
6.0020006669,-0.9612340959
6.0120040013,-0.9638937283
6.0220073358,-0.9664639718
6.0320106702,-0.9689440775
6.0420140047,-0.9713333210
6.0520173391,-0.9736310032
6.0620206736,-0.9758364503
6.0720240080,-0.9779490144
6.0820273424,-0.9799680737
6.0920306769,-0.9818930329
6.1020340113,-0.9837233191
6.1120373458,-0.9854583956
6.1220406802,-0.9870977485
6.1320440147,-0.9886408913
6.1420473491,-0.9900873655
6.1520506836,-0.9914367408
6.1620540180,-0.9926886154
6.1720573525,-0.9938426160
6.1820606869,-0.9948983981
6.1920640213,-0.9958556465
6.2020673558,-0.9967140749
6.2120706902,-0.9974734264
6.2220740247,-0.9981334738
6.2320773591,-0.9986940193
6.2420806936,-0.9991548949
6.2520840280,-0.9995159625
6.2620873625,-0.9997771137
6.2720906969,-0.9999382702
6.2820940313,-0.9999993837
