# Generated by QuTiP: 2000x2 real matrix in decimal format [',' separated values].
1.6508254127,0.5398143908
1.6608304152,0.5645583148
1.6708354177,0.5763632119
1.6808404202,0.5743713213
1.6908454227,0.5586814738
1.7008504252,0.5303414939
1.7108554277,0.4912255218
1.7208604302,0.4438181297
1.7308654327,0.3909435173
1.7408704352,0.3354852622
1.7508754377,0.2801385757
1.7608804402,0.2272249315
1.7708854427,0.1785823150
1.7808904452,0.1355280780
1.7908954477,0.0988795624
1.8009004502,0.0690121133
1.8109054527,0.0459339471
1.8209104552,0.0293616481
1.8309154577,0.0187860507
1.8409204602,0.0135244733
1.8509254627,0.0127599235
1.8609304652,0.0155707282
1.8709354677,0.0209549689
1.8809404702,0.0278533507
1.8909454727,0.0351724639
1.9009504752,0.0418085899
1.9109554777,0.0466720075
1.9209604802,0.0487076455
1.9309654827,0.0469143173
1.9409704852,0.0403621710
1.9509754877,0.0282116646
1.9609804902,0.0097388483
1.9709854927,-0.0156276278
1.9809904952,-0.0482534048
1.9909954977,-0.0882279323
2.0010005003,-0.1352803778
2.0110055028,-0.1886922183
2.0210105053,-0.2472234268
2.0310155078,-0.3090741038
2.0410205103,-0.3719046137
2.0510255128,-0.4329325096
2.0610305153,-0.4891131783
2.0710355178,-0.5373941469
2.0810405203,-0.5750145086
2.0910455228,-0.5998051827
2.1010505253,-0.6104388368
2.1110555278,-0.6065839444
2.1210605303,-0.5889342856
2.1310655328,-0.5591099942
2.1410705353,-0.5194515474
2.1510755378,-0.4727470585
2.1610805403,-0.4219412709
2.1710855428,-0.3698708994
2.1810905453,-0.3190582715
2.1910955478,-0.2715783953
2.2011005503,-0.2289985138
2.2111055528,-0.1923773434
2.2211105553,-0.1623053176
2.2311155578,-0.1389665220
2.2411205603,-0.1222065491
2.2511255628,-0.1115958847
2.2611305653,-0.1064840308
2.2711355678,-0.1060440359
2.2811405703,-0.1093097741
2.2911455728,-0.1152091096
2.3011505753,-0.1225953522
2.3111555778,-0.1302777991
2.3211605803,-0.1370508225
2.3311655828,-0.1417201157
2.3411705853,-0.1431231165
2.3511755878,-0.1401455940
2.3611805903,-0.1317353072
2.3711855928,-0.1169178234
2.3811905953,-0.0948211997
2.3911955978,-0.0647169453
2.4012006003,-0.0260830609
2.4112056028,0.0213089461
2.4212106053,0.0772875040
2.4312156078,0.1411676111
2.4412206103,0.2116517649
2.4512256128,0.2867723754
2.4612306153,0.3639039088
2.4712356178,0.4398667346
2.4812406203,0.5111303150
2.4912456228,0.5741031932
2.5012506253,0.6254758003
2.5112556278,0.6625656555
2.5212606303,0.6836085347
2.5312656328,0.6879461356
2.5412706353,0.6760792552
2.5512756378,0.6495807440
2.5612806403,0.6108880919
2.5712856428,0.5630152907
2.5812906453,0.5092335527
2.5912956478,0.4527692294
2.6013006503,0.3965564857
2.6113056528,0.3430659382
2.6213106553,0.2942132304
2.6313156578,0.2513375981
2.6413206603,0.2152319325
2.6513256628,0.1862036486
2.6613306653,0.1641481112
2.6713356678,0.1486218187
2.6813406703,0.1389082871
2.6913456728,0.1340748224
2.7013506753,0.1330214685
2.7113556778,0.1345246656
2.7213606803,0.1372777710
2.7313656828,0.1399291968
2.7413706853,0.1411175689
2.7513756878,0.1395038369
2.7613806903,0.1337973007
2.7713856928,0.1227793245
2.7813906953,0.1053267858
2.7913956978,0.0804413815
2.8014007004,0.0472918638
2.8114057029,0.0052757554
2.8214107054,-0.0458959443
2.8314157079,-0.1060933842
2.8414207104,-0.1746519392
2.8514257129,-0.2502648253
2.8614307154,-0.3309106407
2.8714357179,-0.4138454689
2.8814407204,-0.4956856024
2.8914457229,-0.5725952007
2.9014507254,-0.6405742850
2.9114557279,-0.6958201943
2.9214607304,-0.7351152886
2.9314657329,-0.7561819195
2.9414707354,-0.7579452028
2.9514757379,-0.7406574940
2.9614807404,-0.7058621243
2.9714857429,-0.6562030685
2.9814907454,-0.5951151388
2.9914957479,-0.5264494769
3.0015007504,-0.4540955533
3.0115057529,-0.3816544529
3.0215107554,-0.3122004510
3.0315157579,-0.2481451295
3.0415207604,-0.1911974671
3.0515257629,-0.1423991440
3.0615307654,-0.1022055316
3.0715357679,-0.0705879934
3.0815407704,-0.0471352243
3.0915457729,-0.0311416659
3.1015507754,-0.0216782449
3.1115557779,-0.0176467066
3.1215607804,-0.0178219713
3.1315657829,-0.0208878101
3.1415707854,-0.0254700502
3.1515757879,-0.0301693674
3.1615807904,-0.0335944993
3.1715857929,-0.0343935778
3.1815907954,-0.0312837021
3.1915957979,-0.0230784418
3.2016008004,-0.0087154895
3.2116058029,0.0127112669
3.2216108054,0.0419098534
3.2316158079,0.0793335900
3.2416208104,0.1251075747
3.2516258129,0.1789409637
3.2616308154,0.2400345607
3.2716358179,0.3070004368
3.2816408204,0.3778160385
3.2916458229,0.4498374910
3.3016508254,0.5198932769
3.3116558279,0.5844692141
3.3216608304,0.6399793442
3.3316658329,0.6830977716
3.3416708354,0.7111082075
3.3516758379,0.7222162766
3.3616808404,0.7157694746
3.3716858429,0.6923422528
3.3816908454,0.6536681286
3.3916958479,0.6024301948
3.4017008504,0.5419494502
3.4117058529,0.4758271044
3.4217108554,0.4076000014
3.4317158579,0.3404579470
3.4417208604,0.2770511573
3.4517258629,0.2193942950
3.4617308654,0.1688549373
3.4717358679,0.1262032545
3.4817408704,0.0916964662
3.4917458729,0.0651746290
3.5017508754,0.0461509733
3.5117558779,0.0338878249
3.5217608804,0.0274557812
3.5317658829,0.0257786072
3.5417708854,0.0276684916
3.5517758879,0.0318564835
3.5617808904,0.0370215313
3.5717858929,0.0418193733
3.5817908954,0.0449118480
3.5917958979,0.0449939387
3.6018009005,0.0408190687
3.6118059030,0.0312231616
3.6218109055,0.0151504504
3.6318159080,-0.0083137309
3.6418209105,-0.0398969085
3.6518259130,-0.0800746816
3.6618309155,-0.1289848898
3.6718359180,-0.1863242139
3.6818409205,-0.2512384689
3.6918459230,-0.3222264001
3.7018509255,-0.3970837727
3.7118559280,-0.4729175924
3.7218609305,-0.5462549586
3.7318659330,-0.6132588979
3.7418709355,-0.6700420057
3.7518759380,-0.7130445753
3.7618809405,-0.7394226895
3.7718859430,-0.7473816607
3.7818909455,-0.7363918064
3.7918959480,-0.7072486357
3.8019009505,-0.6619651374
3.8119059530,-0.6035199448
3.8219109555,-0.5355100334
3.8319159580,-0.4617698591
3.8419209605,-0.3860167966
3.8519259630,-0.3115684582
3.8619309655,-0.2411565153
3.8719359680,-0.1768398138
3.8819409705,-0.1200025010
3.8919459730,-0.0714126037
3.9019509755,-0.0313138875
3.9119559780,0.0004725886
3.9219609805,0.0244543310
3.9319659830,0.0413898696
3.9419709855,0.0522300003
3.9519759880,0.0580750159
3.9619809905,0.0601425919
3.9719859930,0.0597405811
3.9819909955,0.0582402510
3.9919959980,0.0570476814
4.0020010005,0.0575716286
4.0120060030,0.0611907012
4.0220110055,0.0692178847
4.0320160080,0.0828629518
4.0420210105,0.1031899815
4.0520260130,0.1310658961
4.0620310155,0.1670955398
4.0720360180,0.2115404017
4.0820410205,0.2642221240
4.0920460230,0.3244186283
4.1020510255,0.3907683779
4.1120560280,0.4612061811
4.1220610305,0.5329580227
4.1320660330,0.6026216961
4.1420710355,0.6663499417
4.1520760380,0.7201353230
4.1620810405,0.7601738842
4.1720860430,0.7832614316
4.1820910455,0.7871628297
4.1920960480,0.7708883206
4.2021010505,0.7348293399
4.2121060530,0.6807250474
4.2221110555,0.6114656466
4.2321160580,0.5307671954
4.2421210605,0.4427743701
4.2521260630,0.3516559142
4.2621310655,0.2612519181
4.2721360680,0.1748146007
4.2821410705,0.0948613266
4.2921460730,0.0231352087
4.3021510755,-0.0393481737
4.3121560780,-0.0921985841
4.3221610805,-0.1355248545
4.3321660830,-0.1698103028
4.3421710855,-0.1958067740
4.3521760880,-0.2144550046
4.3621810905,-0.2268310462
4.3721860930,-0.2341131827
4.3821910955,-0.2375613312
4.3921960980,-0.2385006886
4.4022011006,-0.2383031329
4.4122061031,-0.2383626735
4.4222111056,-0.2400614211
4.4322161081,-0.2447311105
4.4422211106,-0.2536058789
4.4522261131,-0.2677700464
4.4622311156,-0.2880996547
4.4722361181,-0.3151967079
4.4822411206,-0.3493153393
4.4922461231,-0.3902813682
4.5022511256,-0.4374106776
4.5122561281,-0.4894377140
4.5222611306,-0.5444713056
4.5322661331,-0.5999990984
4.5422711356,-0.6529617977
4.5522761381,-0.6999121604
4.5622811406,-0.7372611834
4.5722861431,-0.7615958855
4.5822911456,-0.7700339749
4.5922961481,-0.7605653902
4.6023011506,-0.7323240667
4.6123061531,-0.6857390030
4.6223111556,-0.6225314925
4.6323161581,-0.5455522748
4.6423211606,-0.4584823897
4.6523261631,-0.3654472903
4.6623311656,-0.2706083081
4.6723361681,-0.1777955135
4.6823411706,-0.0902314402
4.6923461731,-0.0103714668
4.7023511756,0.0601387939
4.7123561781,0.1204099231
4.7223611806,0.1701916482
4.7323661831,0.2097274851
4.7423711856,0.2396110337
4.7523761881,0.2606644230
4.7623811906,0.2738488584
4.7723861931,0.2802081035
4.7823911956,0.2808391402
4.7923961981,0.2768808354
4.8024012006,0.2695105493
4.8124062031,0.2599400064
4.8224112056,0.2494047152
4.8324162081,0.2391445379
4.8424212106,0.2303744675
4.8524262131,0.2242506970
4.8624312156,0.2218315853
4.8724362181,0.2240372839
4.8824412206,0.2316082309
4.8924462231,0.2450617087
4.9024512256,0.2646450961
4.9124562281,0.2902853325
4.9224612306,0.3215367023
4.9324662331,0.3575330781
4.9424712356,0.3969552434
4.9524762381,0.4380279298
4.9624812406,0.4785621623
4.9724862431,0.5160559995
4.9824912456,0.5478589369
4.9924962481,0.5713930055
5.0025012506,0.5844089337
5.0125062531,0.5852422888
5.0225112556,0.5730267593
5.0325162581,0.5478234646
5.0425212606,0.5106377385
5.0525262631,0.4633160108
5.0625312656,0.4083397429
5.0725362681,0.3485537837
5.0825412706,0.2868771290
5.0925462731,0.2260424792
5.1025512756,0.1683989384
5.1125562781,0.1157944315
5.1225612806,0.0695364831
5.1325662831,0.0304164479
5.1425712856,-0.0012247689
5.1525762881,-0.0254121267
5.1625812906,-0.0424517912
5.1725862931,-0.0528587232
5.1825912956,-0.0573021117
5.1925962981,-0.0565684819
5.2026013007,-0.0515384434
5.2126063032,-0.0431712594
5.2226113057,-0.0324915633
5.2326163082,-0.0205741921
5.2426213107,-0.0085252341
5.2526263132,0.0025401897
5.2626313157,0.0115224336
5.2726363182,0.0173596328
5.2826413207,0.0190488224
5.2926463232,0.0156651827
5.3026513257,0.0063826708
5.3126563282,-0.0094996773
5.3226613307,-0.0325195291
5.3326663332,-0.0629973045
5.3426713357,-0.1009652532
5.3526763382,-0.1460837424
5.3626813407,-0.1975558534
5.3726863432,-0.2540583431
5.3826913457,-0.3137117540
5.3926963482,-0.3741126155
5.4027013507,-0.4324443249
5.4127063532,-0.4856705389
5.4227113557,-0.5307966701
5.4327163582,-0.5651671012
5.4427213607,-0.5867523949
5.4527263632,-0.5943774800
5.4627313657,-0.5878503598
5.4727363682,-0.5679693215
5.4827413707,-0.5364100591
5.4927463732,-0.4955164030
5.5027513757,-0.4480336990
5.5127563782,-0.3968297152
5.5227613807,-0.3446436633
5.5327663832,-0.2938922199
5.5427713857,-0.2465462286
5.5527763882,-0.2040768476
5.5627813907,-0.1674588006
5.5727863932,-0.1372127594
5.5827913957,-0.1134688336
5.5927963982,-0.0960342455
5.6028014007,-0.0844572416
5.6128064032,-0.0780809477
5.6228114057,-0.0760874810
5.6328164082,-0.0775345121
5.6428214107,-0.0813873944
5.6528264132,-0.0865493163
5.6628314157,-0.0918904607
5.6728364182,-0.0962760275
5.6828414207,-0.0985920629
5.6928464232,-0.0977666211
5.7028514257,-0.0927882657
5.7128564282,-0.0827228387
5.7228614307,-0.0667329589
5.7328664332,-0.0441058063
5.7428714357,-0.0142948931
5.7528764382,0.0230202848
5.7628814407,0.0678567972
5.7728864432,0.1198388071
5.7828914457,0.1781089311
5.7928964482,0.2412595733
5.8029014507,0.3073071263
5.8129064532,0.3737312199
5.8229114557,0.4375941300
5.8329164582,0.4957425124
5.8429214607,0.5450764482
5.8529264632,0.5828540193
5.8629314657,0.6069863095
5.8729364682,0.6162744489
5.8829414707,0.6105467380
5.8929464732,0.5906708016
5.9029514757,0.5584390767
5.9129564782,0.5163496560
5.9229614807,0.4673229024
5.9329664832,0.4144024279
5.9429714857,0.3604858662
5.9529764882,0.3081179953
5.9629814907,0.2593613500
5.9729864932,0.2157425383
5.9829914957,0.1782605975
5.9929964982,0.1474355145
6.0030015008,0.1233786186
6.0130065033,0.1058666747
6.0230115058,0.0944098149
6.0330165083,0.0883085996
6.0430215108,0.0867002085
6.0530265133,0.0885963181
6.0630315158,0.0929160569
6.0730365183,0.0985166352
6.0830415208,0.1042225532
6.0930465233,0.1088529078
6.1030515258,0.1112464515
6.1130565283,0.1102811221
6.1230615308,0.1048909361
6.1330665333,0.0940814309
6.1430715358,0.0769486200
6.1530765383,0.0527076942
6.1630815408,0.0207377899
6.1730865433,-0.0193527610
6.1830915458,-0.0676404572
6.1930965483,-0.1237859325
6.2031015508,-0.1869321960
6.2131065533,-0.2556225646
6.2231115558,-0.3277640407
6.2331165583,-0.4006617757
6.2431215608,-0.4711432678
6.2531265633,-0.5357768075
6.2631315658,-0.5911688499
6.2731365683,-0.6343042702
6.2831415708,-0.6628776079
6.2931465733,-0.6755581707
6.3031515758,-0.6721404317
6.3131565783,-0.6535523642
6.3231615808,-0.6217226916
6.3331665833,-0.5793357239
6.3431715858,-0.5295214657
6.3531765883,-0.4755351322
6.3631815908,-0.4204735715
6.3731865933,-0.3670605433
6.3831915958,-0.3175137837
6.3931965983,-0.2734897130
6.4032016008,-0.2360899090
6.4132066033,-0.2059083832
6.4232116058,-0.1830992312
6.4332166083,-0.1674486986
6.4432216108,-0.1584418801
6.4532266133,-0.1553199753
6.4632316158,-0.1571284923
6.4732366183,-0.1627590383
6.4832416208,-0.1709876628
6.4932466233,-0.1805114642
6.5032516258,-0.1899833068
6.5132566283,-0.1980437934
6.5232616308,-0.2033468283
6.5332666333,-0.2045789859
6.5432716358,-0.2004726984
6.5532766383,-0.1898170660
6.5632816408,-0.1714732164
6.5732866433,-0.1444031072
6.5832916458,-0.1077207053
6.5932966483,-0.0607731066
6.6033016508,-0.0032525129
6.6133066533,0.0646672842
6.6233116558,0.1421866940
6.6333166583,0.2277558041
6.6433216608,0.3190038692
6.6533266633,0.4127579206
6.6633316658,0.5051766879
6.6733366683,0.5920071783
6.6833416708,0.6689456189
6.6933466733,0.7320578187
6.7033516758,0.7781943769
6.7133566783,0.8053311296
6.7233616808,0.8127764605
6.7333666833,0.8012123842
6.7433716858,0.7725685649
6.7533766883,0.7297590335
6.7633816908,0.6763329592
6.7733866933,0.6160993043
6.7833916958,0.5527804680
6.7933966983,0.4897352745
6.8034017009,0.4297718309
6.8134067034,0.3750514166
6.8234117059,0.3270698153
6.8334167084,0.2866945238
6.8434217109,0.2542347104
6.8534267134,0.2295243297
6.8634317159,0.2120049625
6.8734367184,0.2008013471
6.8834417209,0.1947877103
6.8934467234,0.1926463013
6.9034517259,0.1929202083
6.9134567284,0.1940620096
6.9234617309,0.1944782451
6.9334667334,0.1925696688
6.9434717359,0.1867649046
6.9534767384,0.1755491749
6.9634817409,0.1574903777
6.9734867434,0.1312684825
6.9834917459,0.0957164311
6.9934967484,0.0498817046
7.0035017509,-0.0068841066
7.0135067534,-0.0748053659
7.0235117559,-0.1535380593
7.0335167584,-0.2420178904
7.0435217609,-0.3383290792
7.0535267634,-0.4396305906
7.0635317659,-0.5421783906
7.0735367684,-0.6414745180
7.0835417709,-0.7325545746
7.0935467734,-0.8103976347
7.1035517759,-0.8704121421
7.1135567784,-0.9089281890
7.1235617809,-0.9236147623
7.1335667834,-0.9137500424
7.1435717859,-0.8802968414
7.1535767884,-0.8257714161
7.1635817909,-0.7539319562
7.1735867934,-0.6693442637
7.1835917959,-0.5768992151
7.1935967984,-0.4813571129
7.2036018009,-0.3869788218
7.2136068034,-0.2972783442
7.2236118059,-0.2149038479
7.2336168084,-0.1416308399
7.2436218109,-0.0784368908
7.2536268134,-0.0256224451
7.2636318159,0.0170538211
7.2736368184,0.0502482210
7.2836418209,0.0749265261
7.2936468234,0.0922832880
7.3036518259,0.1036829998
7.3136568284,0.1106164504
7.3236618309,0.1146649321
7.3336668334,0.1174662976
7.3436718359,0.1206793003
7.3536768384,0.1259439587
7.3636818409,0.1348394338
7.3736868434,0.1488377624
7.3836918459,0.1692533760
7.3936968484,0.1971856647
7.4037018509,0.2334510389
7.4137068534,0.2785012291
7.4237118559,0.3323272453
7.4337168584,0.3943536404
7.4437218609,0.4633351995
7.4537268634,0.5372761772
7.4637318659,0.6133991728
7.4737368684,0.6881925069
7.4837418709,0.7575601071
7.4937468734,0.8170841809
7.5037518759,0.8623897412
7.5137568784,0.8895752221
7.5237618809,0.8956512584
7.5337668834,0.8789171014
7.5437718859,0.8392062777
7.5537768884,0.7779515046
7.5637818909,0.6980504602
7.5737868934,0.6035516067
7.5837918959,0.4992134546
7.5937968984,0.3900125234
7.6038019010,0.2806792491
7.6138069035,0.1753275325
7.6238119060,0.0772171796
7.6338169085,-0.0113423377
7.6438219110,-0.0889651039
7.6538269135,-0.1550741016
7.6638319160,-0.2097397341
7.6738369185,-0.2535088714
7.6838419210,-0.2872518154
7.6938469235,-0.3120426083
7.7038519260,-0.3290770367
7.7138569285,-0.3396243681
7.7238619310,-0.3450037313
7.7338669335,-0.3465741769
7.7438719360,-0.3457281720
7.7538769385,-0.3438807847
7.7638819410,-0.3424499887
7.7738869435,-0.3428249661
7.7838919460,-0.3463267370
7.7938969485,-0.3541582149
7.8039019510,-0.3673475723
7.8139069535,-0.3866848143
7.8239119560,-0.4126515686
7.8339169585,-0.4453445664
7.8439219610,-0.4843955385
7.8539269635,-0.5288944008
7.8639319660,-0.5773281218
7.8739369685,-0.6275531201
7.8839419710,-0.6768226183
7.8939469735,-0.7218892738
7.9039519760,-0.7591962102
7.9139569785,-0.7851553089
7.9239619810,-0.7964921315
7.9339669835,-0.7906162047
7.9439719860,-0.7659596163
7.9539769885,-0.7222220557
7.9639819910,-0.6604704455
7.9739869935,-0.5830657933
7.9839919960,-0.4934232570
7.9939969985,-0.3956452634
8.0040020010,-0.2940916143
8.0140070035,-0.1929588557
8.0240120060,-0.0959324487
8.0340170085,-0.0059531427
8.0440220110,0.0748886196
8.0540270135,0.1453418694
8.0640320160,0.2048971734
8.0740370185,0.2536385723
8.0840420210,0.2920808773
8.0940470235,0.3210201269
8.1040520260,0.3414145438
8.1140570285,0.3543028665
8.1240620310,0.3607583332
8.1340670335,0.3618707876
8.1440720360,0.3587464809
8.1540770385,0.3525148034
8.1640820410,0.3443327794
8.1740870435,0.3353810822
8.1840920460,0.3268485989
8.1940970485,0.3199043217
8.2041020510,0.3156618096
8.2141070535,0.3151350409
8.2241120560,0.3191902571
8.2341170585,0.3284944976
8.2441220610,0.3434611180
8.2541270635,0.3641924430
8.2641320660,0.3904211169
8.2741370685,0.4214547546
8.2841420710,0.4561328007
8.2941470735,0.4928089387
8.3041520760,0.5293752086
8.3141570785,0.5633432489
8.3241620810,0.5919921394
8.3341670835,0.6125810255
8.3441720860,0.6226094307
8.3541770885,0.6200926959
8.3641820910,0.6038092788
8.3741870935,0.5734749438
8.3841920960,0.5298089818
8.3941970985,0.4744763030
8.4042021011,0.4099136101
8.4142071036,0.3390695526
8.4242121061,0.2651033332
8.4342171086,0.1910899457
8.4442221111,0.1197737381
8.4542271136,0.0533978235
8.4642321161,-0.0063808672
8.4742371186,-0.0584972902
8.4842421211,-0.1024229821
8.4942471236,-0.1380738989
8.5042521261,-0.1657052047
8.5142571286,-0.1858125285
8.5242621311,-0.1990519517
8.5342671336,-0.2061839680
8.5442721361,-0.2080403512
8.5542771386,-0.2055087084
8.5642821411,-0.1995273181
8.5742871436,-0.1910828313
8.5842921461,-0.1812048865
8.5942971486,-0.1709541707
8.6043021511,-0.1614027592
8.6143071536,-0.1536076567
8.6243121561,-0.1485809634
8.6343171586,-0.1472571171
8.6443221611,-0.1504592461
8.6543271636,-0.1588638629
8.6643321661,-0.1729621365
8.6743371686,-0.1930156678
8.6843421711,-0.2190060538
8.6943471736,-0.2505803660
8.7043521761,-0.2869990025
8.7143571786,-0.3270969421
8.7243621811,-0.3692732314
8.7343671836,-0.4115240089
8.7443721861,-0.4515311615
8.7543771886,-0.4868107520
8.7643821911,-0.5149135979
8.7743871936,-0.5336576926
8.7843921961,-0.5413613770
8.7943971986,-0.5370406891
8.8044022011,-0.5205365152
8.8144072036,-0.4925474760
8.8244122061,-0.4545599817
8.8344172086,-0.4086861674
8.8444222111,-0.3574371401
8.8544272136,-0.3034694208
8.8644322161,-0.2493446870
8.8744372186,-0.1973356607
8.8844422211,-0.1492976163
8.8944472236,-0.1066095628
8.9044522261,-0.0701757647
8.9144572286,-0.0404702411
8.9244622311,-0.0176042905
8.9344672336,-0.0013994267
8.9444722361,0.0085467078
8.9544772386,0.0128076761
8.9644822411,0.0120897714
8.9744872436,0.0072048326
8.9844922461,-0.0009502873
8.9944972486,-0.0114122642
9.0045022511,-0.0231710712
9.0145072536,-0.0351919957
9.0245122561,-0.0464393905
9.0345172586,-0.0558999809
9.0445222611,-0.0626022866
9.0545272636,-0.0656326718
9.0645322661,-0.0641476668
9.0745372686,-0.0573857311
9.0845422711,-0.0446833039
9.0945472736,-0.0255007786
9.1045522761,0.0005366905
9.1145572786,0.0335814620
9.1245622811,0.0734910042
9.1345672836,0.1197490008
9.1445722861,0.1713943223
9.1545772886,0.2269769382
9.1645822911,0.2845614948
9.1745872936,0.3417961071
9.1845922961,0.3960546543
9.1945972986,0.4446466467
9.2046023012,0.4850721166
9.2146073037,0.5152846443
9.2246123062,0.5339183448
9.2346173087,0.5404377489
9.2446223112,0.5351833886
9.2546273137,0.5193069240
9.2646323162,0.4946117676
9.2746373187,0.4633320827
9.2846423212,0.4278905628
9.2946473237,0.3906728196
9.3046523262,0.3538458996
9.3146573287,0.3192346594
9.3246623312,0.2882564201
9.3346673337,0.2619049226
9.3446723362,0.2407695111
9.3546773387,0.2250749928
9.3646823412,0.2147301866
9.3746873437,0.2093772291
9.3846923462,0.2084377766
9.3946973487,0.2111553257
9.4047023512,0.2166344765
9.4147073537,0.2238781050
9.4247123562,0.2318225599
9.4347173587,0.2393695537
9.4447223612,0.2454134849
9.4547273637,0.2488613207
9.4647323662,0.2486440780
9.4747373687,0.2437222439
9.4847423712,0.2330885834
9.4947473737,0.2157753420
9.5047523762,0.1908745632
9.5147573787,0.1575803545
9.5247623812,0.1152598709
9.5347673837,0.0635549932
9.5447723862,0.0025092541
9.5547773887,-0.0672949170
9.5647823912,-0.1446128926
9.5747873937,-0.2274598930
9.5847923962,-0.3131110525
9.5947973987,-0.3982048747
9.6048024012,-0.4789596365
