# Generated by QuTiP: 2000x2 real matrix in decimal format [',' separated values].
1.8409204602,-0.0171199287
1.8509254627,-0.0205557363
1.8609304652,-0.0202413088
1.8709354677,-0.0171907793
1.8809404702,-0.0124858703
1.8909454727,-0.0072520016
1.9009504752,-0.0026326710
1.9109554777,0.0002380285
1.9209604802,0.0002613362
1.9309654827,-0.0035999729
1.9409704852,-0.0122955406
1.9509754877,-0.0266585233
1.9609804902,-0.0473697205
1.9709854927,-0.0749103678
1.9809904952,-0.1095007686
1.9909954977,-0.1510256423
2.0010005003,-0.1989526532
2.0110055028,-0.2522571744
2.0210105053,-0.3093725163
2.0310155078,-0.3681875970
2.0410205103,-0.4261123778
2.0510255128,-0.4802229364
2.0610305153,-0.5274831043
2.0710355178,-0.5650219152
2.0810405203,-0.5904296861
2.0910455228,-0.6020259232
2.1010505253,-0.5990530087
2.1110555278,-0.5817617276
2.1210605303,-0.5513743061
2.1310655328,-0.5099336944
2.1410705353,-0.4600674750
2.1510755378,-0.4047076148
2.1610805403,-0.3468104117
2.1710855428,-0.2891150155
2.1810905453,-0.2339663667
2.1910955478,-0.1832128360
2.2011005503,-0.1381742230
2.2111055528,-0.0996651663
2.2211105553,-0.0680541599
2.2311155578,-0.0433385928
2.2411205603,-0.0252202896
2.2511255628,-0.0131717469
2.2611305653,-0.0064890944
2.2711355678,-0.0043325554
2.2811405703,-0.0057577972
2.2911455728,-0.0097424512
2.3011505753,-0.0152113077
2.3111555778,-0.0210620524
2.3211605803,-0.0261916474
2.3311655828,-0.0295227608
2.3411705853,-0.0300277308
2.3511755878,-0.0267508221
2.3611805903,-0.0188292496
2.3711855928,-0.0055160761
2.3811905953,0.0137907057
2.3911955978,0.0395084804
2.4012006003,0.0718168709
2.4112056028,0.1105918650
2.4212106053,0.1553331442
2.4312156078,0.2050967503
2.4412206103,0.2584501487
2.4512256128,0.3134697944
2.4612306153,0.3677994954
2.4712356178,0.4187799129
2.4812406203,0.4636468609
2.4912456228,0.4997802765
2.5012506253,0.5249712099
2.5112556278,0.5376651723
2.5212606303,0.5371407735
2.5312656328,0.5235916178
2.5412706353,0.4980974189
2.5512756378,0.4624903324
2.5612806403,0.4191414132
2.5712856428,0.3707046311
2.5812906453,0.3198596408
2.5912956478,0.2690894212
2.6013006503,0.2205171425
2.6113056528,0.1758118606
2.6213106553,0.1361588757
2.6313156578,0.1022809177
2.6413206603,0.0744917981
2.6513256628,0.0527646152
2.6613306653,0.0368005634
2.6713356678,0.0260897021
2.6813406703,0.0199603812
2.6913456728,0.0176180427
2.7013506753,0.0181763374
2.7113556778,0.0206840929
2.7213606803,0.0241508401
2.7313656828,0.0275722230
2.7413706853,0.0299552461
2.7513756878,0.0303431209
2.7613806903,0.0278371014
2.7713856928,0.0216175850
2.7813906953,0.0109650766
2.7913956978,-0.0047155800
2.8014007004,-0.0258638207
2.8114057029,-0.0527214783
2.8214107054,-0.0852792898
2.8314157079,-0.1232146465
2.8414207104,-0.1658287063
2.8514257129,-0.2119961130
2.8614307154,-0.2601448600
2.8714357179,-0.3082842305
2.8814407204,-0.3540949490
2.8914457229,-0.3950855375
2.9014507254,-0.4288053285
2.9114557279,-0.4530894008
2.9214607304,-0.4662988928
2.9314657329,-0.4675156457
2.9414707354,-0.4566551588
2.9514757379,-0.4344766370
2.9614807404,-0.4024876370
2.9714857429,-0.3627618442
2.9814907454,-0.3177031048
2.9914957479,-0.2697959888
3.0015007504,-0.2213808728
3.0115057529,-0.1744815854
3.0215107554,-0.1306996911
3.0315157579,-0.0911753514
3.0415207604,-0.0566034871
3.0515257629,-0.0272878189
3.0615307654,-0.0032142286
3.0715357679,0.0158724361
3.0815407704,0.0303990605
3.0915457729,0.0409081126
3.1015507754,0.0480157355
3.1115557779,0.0523820632
3.1215607804,0.0546902148
3.1315657829,0.0556301749
3.1415707854,0.0558845622
3.1515757879,0.0561145540
3.1615807904,0.0569444037
3.1715857929,0.0589462508
3.1815907954,0.0626237718
3.1915957979,0.0683954933
3.2016008004,0.0765771239
3.2116058029,0.0873620513
3.2216108054,0.1007993471
3.2316158079,0.1167694843
3.2416208104,0.1349596363
3.2516258129,0.1548426831
3.2616308154,0.1756664411
3.2716358179,0.1964605269
3.2816408204,0.2160696219
3.2916458229,0.2332179880
3.3016508254,0.2466055912
3.3116558279,0.2550292009
3.3216608304,0.2575142503
3.3316658329,0.2534374207
3.3416708354,0.2426180534
3.3516758379,0.2253596586
3.3616808404,0.2024309974
3.3716858429,0.1749875339
3.3816908454,0.1444456851
3.3916958479,0.1123311797
3.4017008504,0.0801267082
3.4117058529,0.0491421321
3.4217108554,0.0204237420
3.4317158579,-0.0052903945
3.4417208604,-0.0275713606
3.4517258629,-0.0462660896
3.4617308654,-0.0614429779
3.4717358679,-0.0733296424
3.4817408704,-0.0822537225
3.4917458729,-0.0885936495
3.5017508754,-0.0927426041
3.5117558779,-0.0950856155
3.5217608804,-0.0959876310
3.5317658829,-0.0957893379
3.5417708854,-0.0948073586
3.5517758879,-0.0933359316
3.5617808904,-0.0916479122
3.5717858929,-0.0899939264
3.5817908954,-0.0885988984
3.5917958979,-0.0876567562
3.6018009005,-0.0873231109
3.6118059030,-0.0877068081
3.6218109055,-0.0888608748
3.6318159080,-0.0907734765
3.6418209105,-0.0933596639
3.6518259130,-0.0964550409
3.6618309155,-0.0998129646
3.6718359180,-0.1031073841
3.6818409205,-0.1059436373
3.6918459230,-0.1078792066
3.7018509255,-0.1084553948
3.7118559280,-0.1072390733
3.7218609305,-0.1038712327
3.7318659330,-0.0981165752
3.7418709355,-0.0899063703
3.7518759380,-0.0793661565
3.7618809405,-0.0668210296
3.7718859430,-0.0527743620
3.7818909455,-0.0378606271
3.7918959480,-0.0227785047
3.8019009505,-0.0082151064
3.8119059530,0.0052257235
3.8219109555,0.0170786062
3.8319159580,0.0270477700
3.8419209605,0.0350115721
3.8519259630,0.0410039265
3.8619309655,0.0451799122
3.8719359680,0.0477741741
3.8819409705,0.0490601952
3.8919459730,0.0493157718
3.9019509755,0.0487976079
3.9119559780,0.0477254282
3.9219609805,0.0462743880
3.9319659830,0.0445738092
3.9419709855,0.0427100893
3.9519759880,0.0407319062
3.9619809905,0.0386562947
3.9719859930,0.0364745929
3.9819909955,0.0341576925
3.9919959980,0.0316603487
4.0020010005,0.0289247818
4.0120060030,0.0258834072
4.0220110055,0.0224617404
4.0320160080,0.0185817501
4.0420210105,0.0141665289
4.0520260130,0.0091469642
4.0620310155,0.0034708820
4.0720360180,-0.0028852469
4.0820410205,-0.0099027171
4.0920460230,-0.0175066925
4.1020510255,-0.0255544897
4.1120560280,-0.0338291427
4.1220610305,-0.0420412731
4.1320660330,-0.0498413413
4.1420710355,-0.0568425259
4.1520760380,-0.0626521283
4.1620810405,-0.0669074503
4.1720860430,-0.0693112539
4.1820910455,-0.0696621913
4.1920960480,-0.0678767762
4.2021010505,-0.0640007669
4.2121060530,-0.0582086719
4.2221110555,-0.0507906347
4.2321160580,-0.0421268376
4.2421210605,-0.0326522242
4.2521260630,-0.0228158060
4.2621310655,-0.0130407722
4.2721360680,-0.0036917018
4.2821410705,0.0049468332
4.2921460730,0.0126784814
4.3021510755,0.0193917383
4.3121560780,0.0250481830
4.3221610805,0.0296666477
4.3321660830,0.0333069784
4.3421710855,0.0360560515
4.3521760880,0.0380173129
4.3621810905,0.0393039758
4.3721860930,0.0400351859
4.3821910955,0.0403340710
4.3921960980,0.0403264974
4.4022011006,0.0401395489
4.4122061031,0.0398991109
4.4222111056,0.0397262340
4.4322161081,0.0397324958
4.4422211106,0.0400144344
4.4522261131,0.0406476423
4.4622311156,0.0416809264
4.4722361181,0.0431310439
4.4822411206,0.0449786087
4.4922461231,0.0471656756
4.5022511256,0.0495963687
4.5122561281,0.0521408279
4.5222611306,0.0546433795
4.5322661331,0.0569346557
4.5422711356,0.0588466968
4.5522761381,0.0602282102
4.5622811406,0.0609571781
4.5722861431,0.0609482478
4.5822911456,0.0601538567
4.5922961481,0.0585607298
4.6023011506,0.0561853714
4.6123061531,0.0530721566
4.6223111556,0.0492951966
4.6323161581,0.0449639107
4.6423211606,0.0402258725
4.6523261631,0.0352647809
4.6623311656,0.0302901131
4.6723361681,0.0255201752
4.6823411706,0.0211624625
4.6923461731,0.0173958527
4.7023511756,0.0143584492
4.7123561781,0.0121424160
4.7223611806,0.0107948794
4.7323661831,0.0103228844
4.7423711856,0.0106998935
4.7523761881,0.0118721508
4.7623811906,0.0137638407
4.7723861931,0.0162809233
4.7823911956,0.0193140394
4.7923961981,0.0227411279
4.8024012006,0.0264303174
4.8124062031,0.0302433528
4.8224112056,0.0340394126
4.8324162081,0.0376787271
4.8424212106,0.0410255538
4.8524262131,0.0439494822
4.8624312156,0.0463249046
4.8724362181,0.0480285070
4.8824412206,0.0489352750
4.8924462231,0.0489140147
4.9024512256,0.0478238269
4.9124562281,0.0455132191
4.9224612306,0.0418235741
4.9324662331,0.0365984732
4.9424712356,0.0296997681
4.9524762381,0.0210304433
4.9624812406,0.0105624725
4.9724862431,-0.0016338106
4.9824912456,-0.0153646305
4.9924962481,-0.0302987010
5.0025012506,-0.0459715732
5.0125062531,-0.0618130411
5.0225112556,-0.0771973496
5.0325162581,-0.0915095895
5.0425212606,-0.1042176609
5.0525262631,-0.1149337935
5.0625312656,-0.1234550636
5.0725362681,-0.1297756029
5.0825412706,-0.1340712911
5.0925462731,-0.1366633506
5.1025512756,-0.1379704333
5.1125562781,-0.1384586553
5.1225612806,-0.1385967188
5.1325662831,-0.1388199133
5.1425712856,-0.1395040449
5.1525762881,-0.1409488374
5.1625812906,-0.1433690872
5.1725862931,-0.1468919138
5.1825912956,-0.1515587155
5.1925962981,-0.1573309206
5.2026013007,-0.1640989251
5.2126063032,-0.1716936370
5.2226113057,-0.1798998039
5.2326163082,-0.1884698129
5.2426213107,-0.1971361827
5.2526263132,-0.2056206475
5.2626313157,-0.2136382108
5.2726363182,-0.2208940041
5.2826413207,-0.2270733662
5.2926463232,-0.2318258226
5.3026513257,-0.2347457039
5.3126563282,-0.2353536871
5.3226613307,-0.2330849437
5.3326663332,-0.2272903846
5.3426713357,-0.2172574773
5.3526763382,-0.2022558343
5.3626813407,-0.1816097361
5.3726863432,-0.1547948367
5.3826913457,-0.1215496761
5.3926963482,-0.0819858490
5.4027013507,-0.0366750235
5.4127063532,0.0133106181
5.4227113557,0.0664236291
5.4327163582,0.1207405703
5.4427213607,0.1741281557
5.4527263632,0.2244543556
5.4627313657,0.2698088847
5.4727363682,0.3086966721
5.4827413707,0.3401723646
5.4927463732,0.3638977064
5.5027513757,0.3801198324
5.5127563782,0.3895831294
5.5227613807,0.3933966227
5.5327663832,0.3928823992
5.5427713857,0.3894281654
5.5527763882,0.3843610343
5.5627813907,0.3788520102
5.5727863932,0.3738536227
5.5827913957,0.3700682920
5.5927963982,0.3679419890
5.6028014007,0.3676769474
5.6128064032,0.3692575207
5.6228114057,0.3724842378
5.6328164082,0.3770119444
5.6428214107,0.3823884073
5.6528264132,0.3880898966
5.6628314157,0.3935503033
5.6728364182,0.3981804941
5.6828414207,0.4013772204
5.6928464232,0.4025181617
5.7028514257,0.4009476903
5.7128564282,0.3959563035
5.7228614307,0.3867607285
5.7328664332,0.3724935202
5.7428714357,0.3522119875
5.7528764382,0.3249358480
5.7628814407,0.2897206324
5.7728864432,0.2457688752
5.7828914457,0.1925737254
5.7928964482,0.1300803731
5.8029014507,0.0588407756
5.8129064532,-0.0198699285
5.8229114557,-0.1040087669
5.8329164582,-0.1908193008
5.8429214607,-0.2769975009
5.8529264632,-0.3589601553
5.8629314657,-0.4331839504
5.8729364682,-0.4965650418
5.8829414707,-0.5467409024
5.8929464732,-0.5823213058
5.9029514757,-0.6029926056
5.9129564782,-0.6094843003
5.9229614807,-0.6034130463
5.9329664832,-0.5870398673
5.9429714857,-0.5629872468
5.9529764882,-0.5339618922
5.9629814907,-0.5025188560
5.9729864932,-0.4708883006
5.9829914957,-0.4408701806
5.9929964982,-0.4137905557
6.0030015008,-0.3905056876
6.0130065033,-0.3714383820
6.0230115058,-0.3566323708
6.0330165083,-0.3458141151
6.0430215108,-0.3384551825
6.0530265133,-0.3338313745
6.0630315158,-0.3310765639
6.0730365183,-0.3292298403
6.0830415208,-0.3272745005
6.0930465233,-0.3241681383
6.1030515258,-0.3188628247
6.1130565283,-0.3103154024
6.1230615308,-0.2974920625
6.1330665333,-0.2793716085
6.1430715358,-0.2549550612
6.1530765383,-0.2232904843
6.1630815408,-0.1835216739
6.1730865433,-0.1349668931
6.1830915458,-0.0772288505
6.1930965483,-0.0103296288
6.2031015508,0.0651449477
6.2131065533,0.1479162767
6.2231115558,0.2359306483
6.2331165583,0.3263563856
6.2431215608,0.4156863933
6.2531265633,0.4999567658
6.2631315658,0.5750699843
6.2731365683,0.6371870242
6.2831415708,0.6831324621
6.2931465733,0.7107469300
6.3031515758,0.7191258622
6.3131565783,0.7087022405
6.3231615808,0.6811608467
6.3331665833,0.6392034701
6.3431715858,0.5862123491
6.3531765883,0.5258728987
6.3631815908,0.4618166158
6.3731865933,0.3973314807
6.3831915958,0.3351656104
6.3931965983,0.2774289735
6.4032016008,0.2255774723
6.4132066033,0.1804587546
6.4232116058,0.1423921294
6.4332166083,0.1112610819
6.4432216108,0.0866025701
6.4532266133,0.0676846712
6.4632316158,0.0535701468
6.4732366183,0.0431675469
6.4832416208,0.0352733168
6.4932466233,0.0286084494
6.5032516258,0.0218521335
6.5132566283,0.0136747455
6.5232616308,0.0027693643
6.5332666333,-0.0121158266
6.5432716358,-0.0321428849
6.5532766383,-0.0583439647
6.5632816408,-0.0915711454
6.5732866433,-0.1324317525
6.5832916458,-0.1812063922
6.5932966483,-0.2377510241
6.6033016508,-0.3013906782
6.6133066533,-0.3708199883
6.6233116558,-0.4440331844
6.6333166583,-0.5183106918
6.6433216608,-0.5902887894
6.6533266633,-0.6561306839
6.6633316658,-0.7118015364
6.6733366683,-0.7534286227
6.6833416708,-0.7777051849
6.6933466733,-0.7822789230
6.7033516758,-0.7660589126
6.7133566783,-0.7293827864
6.7233616808,-0.6740081540
6.7333666833,-0.6029240899
6.7433716858,-0.5200152983
6.7533766883,-0.4296381833
6.7633816908,-0.3361813285
6.7733866933,-0.2436800761
6.7833916958,-0.1555341407
6.7933966983,-0.0743501305
6.8034017009,-0.0019041792
6.8134067034,0.0608005559
6.8234117059,0.1134166682
6.8334167084,0.1561104957
6.8434217109,0.1894242160
6.8534267134,0.2141601341
6.8634317159,0.2312950881
6.8734367184,0.2419244960
6.8834417209,0.2472299678
6.8934467234,0.2484611859
6.9034517259,0.2469232191
6.9134567284,0.2439619976
6.9234617309,0.2409435744
6.9334667334,0.2392249152
6.9434717359,0.2401179948
6.9534767384,0.2448472590
6.9634817409,0.2545023035
6.9734867434,0.2699861446
6.9834917459,0.2919579635
6.9934967484,0.3207692596
7.0035017509,0.3563934330
7.0135067534,0.3983519463
7.0235117559,0.4456450765
7.0335167584,0.4967007405
7.0435217609,0.5493596625
7.0535267634,0.6009170239
7.0635317659,0.6482378107
7.0735367684,0.6879542272
7.0835417709,0.7167390991
7.0935467734,0.7316312031
7.1035517759,0.7303711749
7.1135567784,0.7116949945
7.1235617809,0.6755310492
7.1335667834,0.6230580511
7.1435717859,0.5566054555
7.1535767884,0.4794081356
7.1635817909,0.3952571342
7.1735867934,0.3081072356
7.1835917959,0.2217070159
7.1935967984,0.1393053090
7.2036018009,0.0634656609
7.2136068034,-0.0040052801
7.2236118059,-0.0620317541
7.2336168084,-0.1101750410
7.2436218109,-0.1485052348
7.2536268134,-0.1774683355
7.2636318159,-0.1977698745
7.2736368184,-0.2102863275
7.2836418209,-0.2160065318
7.2936468234,-0.2159987596
7.3036518259,-0.2113952857
7.3136568284,-0.2033852813
7.3236618309,-0.1932080314
7.3336668334,-0.1821409916
7.3436718359,-0.1714806674
7.3536768384,-0.1625143202
7.3636818409,-0.1564894986
7.3736868434,-0.1545783256
7.3836918459,-0.1578409938
7.3936968484,-0.1671872587
7.4037018509,-0.1833337769
7.4137068534,-0.2067541436
7.4237118559,-0.2376191273
7.4337168584,-0.2757274000
7.4437218609,-0.3204318193
7.4537268634,-0.3705723456
7.4637318659,-0.4244325875
7.4737368684,-0.4797408494
7.4837418709,-0.5337360845
7.4937468734,-0.5833128955
7.5037518759,-0.6252468943
7.5137568784,-0.6564841958
7.5237618809,-0.6744602699
7.5337668834,-0.6773992253
7.5437718859,-0.6645402783
7.5537768884,-0.6362469258
7.5637818909,-0.5939749505
7.5737868934,-0.5401035590
7.5837918959,-0.4776612015
7.5937968984,-0.4099965192
7.6038019010,-0.3404505622
7.6138069035,-0.2720786914
7.6238119060,-0.2074533259
7.6338169085,-0.1485579958
7.6438219110,-0.0967647973
7.6538269135,-0.0528751124
7.6638319160,-0.0171984160
7.6738369185,0.0103544825
7.6838419210,0.0301820736
7.6938469235,0.0429174536
7.7038519260,0.0493721263
7.7138569285,0.0504966419
7.7238619310,0.0473531387
7.7338669335,0.0410938344
7.7438719360,0.0329403654
7.7538769385,0.0241609072
7.7638819410,0.0160443351
7.7738869435,0.0098712544
7.7838919460,0.0068869080
7.7938969485,0.0082736559
7.8039019510,0.0151246237
7.8139069535,0.0284154574
7.8239119560,0.0489695875
7.8339169585,0.0774114688
7.8439219610,0.1141032577
7.8539269635,0.1590637658
7.8639319660,0.2118742003
7.8739369685,0.2715825664
7.8839419710,0.3366262022
7.8939469735,0.4047974999
7.9039519760,0.4732788677
7.9139569785,0.5387671481
7.9239619810,0.5976941354
7.9339669835,0.6465300364
7.9439719860,0.6821350103
7.9539769885,0.7021064307
7.9639819910,0.7050624538
7.9739869935,0.6908095548
7.9839919960,0.6603622896
7.9939969985,0.6158125087
8.0040020010,0.5600746144
8.0140070035,0.4965552541
8.0240120060,0.4288049289
8.0340170085,0.3602044225
8.0440220110,0.2937238523
8.0540270135,0.2317719976
8.0640320160,0.1761341405
8.0740370185,0.1279822324
8.0840420210,0.0879337866
8.0940470235,0.0561351951
8.1040520260,0.0323494111
8.1140570285,0.0160347731
8.1240620310,0.0064089069
8.1340670335,0.0024975731
8.1440720360,0.0031720949
8.1540770385,0.0071804905
8.1640820410,0.0131768564
8.1740870435,0.0197517408
8.1840920460,0.0254640660
8.1940970485,0.0288748560
8.2041020510,0.0285782085
8.2141070535,0.0232323215
8.2241120560,0.0115901964
8.2341170585,-0.0074657817
8.2441220610,-0.0348795114
8.2541270635,-0.0713607500
8.2641320660,-0.1173040593
8.2741370685,-0.1726871931
8.2841420710,-0.2369562007
8.2941470735,-0.3089134109
8.3041520760,-0.3866330543
8.3141570785,-0.4674347907
8.3241620810,-0.5479446976
8.3341670835,-0.6242641223
8.3441720860,-0.6922487222
8.3541770885,-0.7478760787
8.3641820910,-0.7876559114
8.3741870935,-0.8090196771
8.3841920960,-0.8106224095
8.3941970985,-0.7925019060
8.4042021011,-0.7560662672
8.4142071036,-0.7039140936
8.4242121061,-0.6395229957
8.4342171086,-0.5668638603
8.4442221111,-0.4900056962
8.4542271136,-0.4127686004
8.4642321161,-0.3384641987
8.4742371186,-0.2697402749
8.4842421211,-0.2085247000
8.4942471236,-0.1560484729
8.5042521261,-0.1129203555
8.5142571286,-0.0792257682
8.5242621311,-0.0546281082
8.5342671336,-0.0384584771
8.5442721361,-0.0297881330
8.5542771386,-0.0274842735
8.5642821411,-0.0302536234
8.5742871436,-0.0366795533
8.5842921461,-0.0452574185
8.5942971486,-0.0544305659
8.6043021511,-0.0626269566
8.6143071536,-0.0682960345
8.6243121561,-0.0699406871
8.6343171586,-0.0661470462
8.6443221611,-0.0556119609
8.6543271636,-0.0371730999
8.6643321661,-0.0098484517
8.6743371686,0.0271074416
8.6843421711,0.0741251499
8.6943471736,0.1312194619
8.7043521761,0.1978730265
8.7143571786,0.2729208931
8.7243621811,0.3544612371
8.7343671836,0.4398232110
8.7443721861,0.5256221315
8.7543771886,0.6079229561
8.7643821911,0.6825150666
8.7743871936,0.7452771553
8.7843921961,0.7925871718
8.7943971986,0.8217150915
8.8044022011,0.8311322752
8.8144072036,0.8206827498
8.8244122061,0.7915865801
8.8344172086,0.7462773702
8.8444222111,0.6881065366
8.8544272136,0.6209687638
8.8644322161,0.5489113462
8.8744372186,0.4757843265
8.8844422211,0.4049717269
8.8944472236,0.3392223890
8.9044522261,0.2805779291
8.9144572286,0.2303799497
8.9244622311,0.1893307743
8.9344672336,0.1575817046
8.9444722361,0.1348275444
8.9544772386,0.1203938787
8.9644822411,0.1133111326
8.9744872436,0.1123755066
8.9844922461,0.1162003964
8.9944972486,0.1232627172
9.0045022511,0.1319474293
9.0145072536,0.1405913044
9.0245122561,0.1475247873
9.0345172586,0.1511107190
9.0445222611,0.1497763081
9.0545272636,0.1420407889
9.0645322661,0.1265411978
9.0745372686,0.1020630757
9.0845422711,0.0675847581
9.0945472736,0.0223437841
9.1045522761,-0.0340691263
9.1145572786,-0.1015895544
9.1245622811,-0.1795427076
9.1345672836,-0.2665116362
9.1445722861,-0.3602409050
9.1545772886,-0.4576120421
9.1645822911,-0.5547239437
9.1745872936,-0.6470988495
9.1845922961,-0.7300121914
9.1945972986,-0.7989168051
9.2046023012,-0.8499056286
9.2146073037,-0.8801404175
9.2246123062,-0.8881730188
9.2346173087,-0.8741020997
9.2446223112,-0.8395384540
9.2546273137,-0.7873883551
9.2646323162,-0.7214976192
9.2746373187,-0.6462210401
9.2846423212,-0.5659881589
9.2946473237,-0.4849270691
9.3046523262,-0.4065874004
9.3146573287,-0.3337784406
9.3246623312,-0.2685153353
9.3346673337,-0.2120503572
9.3446723362,-0.1649590064
9.3546773387,-0.1272516788
9.3646823412,-0.0984879104
9.3746873437,-0.0778788207
9.3846923462,-0.0643717798
9.3946973487,-0.0567177096
9.4047023512,-0.0535250708
9.4147073537,-0.0533055661
9.4247123562,-0.0545157016
9.4347173587,-0.0555960035
9.4447223612,-0.0550098795
9.4547273637,-0.0512781523
9.4647323662,-0.0430122140
9.4747373687,-0.0289452212
9.4847423712,-0.0079649294
9.4947473737,0.0208465817
9.5047523762,0.0581603486
9.5147573787,0.1043304597
9.5247623812,0.1593056869
9.5347673837,0.2225283624
9.5447723862,0.2928340830
9.5547773887,0.3683739957
9.5647823912,0.4465868744
9.5747873937,0.5242489334
9.5847923962,0.5976217466
9.5947973987,0.6627039263
9.6048024012,0.7155707863
9.6148074037,0.7527635196
