# Generated by QuTiP: 700x2 real matrix in decimal format [',' separated values].
17.4248927039,0.0362489073
17.4535050072,0.0333518505
17.4821173104,0.0446599651
17.5107296137,0.0718506088
17.5393419170,0.1094345985
17.5679542203,0.1434414587
17.5965665236,0.1574142944
17.6251788269,0.1437469955
17.6537911302,0.1091162900
17.6824034335,0.0688657591
17.7110157368,0.0368460117
17.7396280401,0.0194477350
17.7682403433,0.0157895133
17.7968526466,0.0202101073
17.8254649499,0.0245170749
17.8540772532,0.0200044653
17.8826895565,-0.0006655839
17.9113018598,-0.0412948947
17.9399141631,-0.0984164311
17.9685264664,-0.1576596103
17.9971387697,-0.1969724957
18.0257510730,-0.1994031085
18.0543633763,-0.1655150023
18.0829756795,-0.1129405654
18.1115879828,-0.0633435216
18.1402002861,-0.0299696827
18.1688125894,-0.0152863143
18.1974248927,-0.0149409754
18.2260371960,-0.0215050489
18.2546494993,-0.0266341469
18.2832618026,-0.0225120486
18.3118741059,-0.0028468059
18.3404864092,0.0356319504
18.3690987124,0.0894844051
18.3977110157,0.1446483577
18.4263233190,0.1797618177
18.4549356223,0.1794583782
18.4835479256,0.1459864123
18.5121602289,0.0964951913
18.5407725322,0.0498414436
18.5693848355,0.0166512818
18.5979971388,-0.0015360160
18.6266094421,-0.0087932261
18.6552217454,-0.0119624735
18.6838340486,-0.0189598715
18.7124463519,-0.0370930274
18.7410586552,-0.0706437725
18.7696709585,-0.1172344867
18.7982832618,-0.1645854465
18.8268955651,-0.1931523965
18.8555078684,-0.1872965196
18.8841201717,-0.1470201078
18.9127324750,-0.0890302669
18.9413447783,-0.0352836016
18.9699570815,0.0000809586
18.9985693848,0.0141195267
19.0271816881,0.0110088994
19.0557939914,-0.0019136995
19.0844062947,-0.0161131243
19.1130185980,-0.0233065985
19.1416309013,-0.0166477911
19.1702432046,0.0083522469
19.1988555079,0.0514387412
19.2274678112,0.1034861313
19.2560801144,0.1464786835
19.2846924177,0.1632674131
19.3133047210,0.1496660446
19.3419170243,0.1159739022
19.3705293276,0.0779981876
19.3991416309,0.0473858044
19.4277539342,0.0281055854
19.4563662375,0.0181319641
19.4849785408,0.0122168989
19.5135908441,0.0038729919
19.5422031474,-0.0131848061
19.5708154506,-0.0433730635
19.5994277539,-0.0864222789
19.6280400572,-0.1338702657
19.6566523605,-0.1691787318
19.6852646638,-0.1757312686
19.7138769671,-0.1484715024
19.7424892704,-0.0987026629
19.7711015737,-0.0465901048
19.7997138770,-0.0081279957
19.8283261803,0.0110136177
19.8569384835,0.0129589137
19.8855507868,0.0035296961
19.9141630901,-0.0098950984
19.9427753934,-0.0196760721
19.9713876967,-0.0191232667
20.0000000000,-0.0033488954
