# Generated by QuTiP: 700x2 real matrix in decimal format [',' separated values].
7.4964234621,-0.8651653955
7.5250357654,-0.5708833110
7.5536480687,-0.1472295240
7.5822603720,0.2879449435
7.6108726753,0.6240846596
7.6394849785,0.8251322550
7.6680972818,0.9205771303
7.6967095851,0.9571474648
7.7253218884,0.9674743776
7.7539341917,0.9683908089
7.7825464950,0.9709071840
7.8111587983,0.9828371891
7.8397711016,0.9982014369
7.8683834049,0.9822451542
7.8969957082,0.8715696732
7.9256080114,0.6090827869
7.9542203147,0.2032243604
7.9828326180,-0.2494467145
8.0114449213,-0.6241091223
8.0400572246,-0.8550508758
8.0686695279,-0.9590189768
8.0972818312,-0.9912350613
8.1258941345,-0.9973970014
8.1545064378,-0.9982707586
8.1831187411,-0.9986591839
8.2117310443,-0.9988893641
8.2403433476,-0.9944057224
8.2689556509,-0.9637917196
8.2975679542,-0.8601083361
8.3261802575,-0.6274754965
8.3547925608,-0.2502136698
8.3834048641,0.2038511410
8.4120171674,0.6091547709
8.4406294707,0.8706475339
8.4692417740,0.9816481901
8.4978540773,0.9993920219
8.5264663805,0.9861359695
8.5550786838,0.9755057285
8.5836909871,0.9731732631
8.6123032904,0.9718422870
8.6409155937,0.9612150238
8.6695278970,0.9246026063
8.6981402003,0.8287435157
8.7267525036,0.6262295831
8.7553648069,0.2880324458
8.7839771102,-0.1480667309
8.8125894134,-0.5704461417
8.8412017167,-0.8625844317
8.8698140200,-0.9855967289
8.8984263233,-0.9867540637
8.9270386266,-0.9422426389
8.9556509299,-0.9048409370
8.9842632332,-0.8902629992
9.0128755365,-0.8891611433
9.0414878398,-0.8832662229
9.0701001431,-0.8522677000
9.0987124464,-0.7691595530
9.1273247496,-0.5960007835
9.1559370529,-0.3001391732
9.1845493562,0.1045865853
9.2131616595,0.5293986728
9.2417739628,0.8490463688
9.2703862661,0.9904670122
9.2989985694,0.9782080187
9.3276108727,0.8946228861
9.3562231760,0.8136355667
9.3848354793,0.7686112334
9.4134477825,0.7564580723
9.4420600858,0.7548915083
9.4706723891,0.7366191257
9.4992846924,0.6733946212
9.5278969957,0.5329699520
9.5565092990,0.2842352751
9.5851216023,-0.0749480333
9.6137339056,-0.4822471512
9.6423462089,-0.8187661440
9.6709585122,-0.9836771966
9.6995708155,-0.9681534298
9.7281831187,-0.8477410050
9.7567954220,-0.7140104249
9.7854077253,-0.6222203707
9.8140200286,-0.5829343870
