# Generated by QuTiP: 2000x2 real matrix in decimal format [',' separated values].
1.0805402701,-0.0102863965
1.0905452726,-0.0224188341
1.1005502751,-0.0413476064
1.1105552776,-0.0683102911
1.1205602801,-0.1043223429
1.1305652826,-0.1501110085
1.1405702851,-0.2060306572
1.1505752876,-0.2719613177
1.1605802901,-0.3471983757
1.1705852926,-0.4303483334
1.1805902951,-0.5192538146
1.1905952976,-0.6109761114
1.2006003002,-0.7018628482
1.2106053027,-0.7877204079
1.2206103052,-0.8640947657
1.2306153077,-0.9266424847
1.2406203102,-0.9715500900
1.2506253127,-0.9959417238
1.2606303152,-0.9982081105
1.2706353177,-0.9781980681
1.2806403202,-0.9372367625
1.2906453227,-0.8779672366
1.3006503252,-0.8040450043
1.3106553277,-0.7197407739
1.3206603302,-0.6295185943
1.3306653327,-0.5376506509
1.3406703352,-0.4479160117
1.3506753377,-0.3634060198
1.3606803402,-0.2864367449
1.3706853427,-0.2185513356
1.3806903452,-0.1605857134
1.3906953477,-0.1127689197
1.4007003502,-0.0748338726
1.4107053527,-0.0461213633
1.4207103552,-0.0256677742
1.4307153577,-0.0122749677
1.4407203602,-0.0045658800
1.4507253627,-0.0010291071
1.4607303652,-0.0000576848
1.4707353677,0.0000137461
1.4807403702,0.0008704047
1.4907453727,0.0041799144
1.5007503752,0.0115542701
1.5107553777,0.0245129704
1.5207603802,0.0444434761
1.5307653827,0.0725570826
1.5407703852,0.1098350795
1.5507753877,0.1569604161
1.5607803902,0.2142305042
1.5707853927,0.2814540153
1.5807903952,0.3578403356
1.5907953977,0.4418977160
1.6008004002,0.5313642552
1.6108054027,0.6232002627
1.6208104052,0.7136690090
1.6308154077,0.7985237824
1.6408204102,0.8733022978
1.6508254127,0.9337070201
1.6608304152,0.9760267315
1.6708354177,0.9975375657
1.6808404202,0.9968167116
1.6908454227,0.9739122989
1.7008504252,0.9303375867
1.7108554277,0.8688905599
1.7208604302,0.7933327280
1.7308654327,0.7079846016
1.7408704352,0.6173054724
1.7508754377,0.5255171062
1.7608804402,0.4363158836
1.7708854427,0.3526928682
1.7808904452,0.2768594992
1.7908954477,0.2102600129
1.8009004502,0.1536433688
1.8109054527,0.1071662248
1.8209104552,0.0705036309
1.8309154577,0.0429512293
1.8409204602,0.0235105304
1.8509254627,0.0109557637
1.8609304652,0.0038913995
1.8709354677,0.0007902442
1.8809404702,0.0000354613
1.8909454727,-0.0000437055
1.9009504752,-0.0011312751
1.9109554777,-0.0048902311
1.9209604802,-0.0129223725
1.9309654827,-0.0267319567
1.9409704852,-0.0476857133
1.9509754877,-0.0769677069
1.9609804902,-0.1155238619
1.9709854927,-0.1639912795
1.9809904952,-0.2226085745
1.9909954977,-0.2911110794
2.0010005003,-0.3686203398
2.0110055028,-0.4535450882
2.0210105053,-0.5435187204
2.0310155078,-0.6354019614
2.0410205103,-0.7253770336
2.0510255128,-0.8091493724
2.0610305153,-0.8822552294
2.0710355178,-0.9404505266
2.0810405203,-0.9801335043
2.0910455228,-0.9987379296
2.1010505253,-0.9950305161
2.1110555278,-0.9692586065
2.1210605303,-0.9231203154
2.1310655328,-0.8595628033
2.1410705353,-0.7824463218
2.1510755378,-0.6961336520
2.1610805403,-0.6050726114
2.1710855428,-0.5134294207
