# Generated by QuTiP: 2000x2 real matrix in decimal format [',' separated values].
0.0000000000,1.0000000000
0.0100050025,0.9865537868
0.0200100050,0.9471001850
0.0300150075,0.8842320255
0.0400200100,0.8019552365
0.0500250125,0.7052296468
0.0600300150,0.5994396491
0.0700350175,0.4898794151
0.0800400200,0.3813245759
0.0900450225,0.2777359972
0.1000500250,0.1821097486
0.1100550275,0.0964591016
0.1200600300,0.0218954745
0.1300650325,-0.0412322067
0.1400700350,-0.0931776776
0.1500750375,-0.1346457912
0.1600800400,-0.1666662598
0.1700850425,-0.1904986114
0.1800900450,-0.2075658351
0.1900950475,-0.2194092913
0.2001000500,-0.2276556606
0.2101050525,-0.2339874189
0.2201100550,-0.2401114550
0.2301150575,-0.2477189815
0.2401200600,-0.2584435897
0.2501250625,-0.2738077681
0.2601300650,-0.2951637265
0.2701350675,-0.3236257753
0.2801400700,-0.3599925454
0.2901450725,-0.4046577249
0.3001500750,-0.4575105434
0.3101550775,-0.5178318033
0.3201600800,-0.5841982322
0.3301650825,-0.6544153294
0.3401700850,-0.7255047074
0.3501750875,-0.7937733187
0.3601800900,-0.8549863388
0.3701850925,-0.9046516135
0.3801900950,-0.9384025655
0.3901950975,-0.9524420897
0.4002001001,-0.9439881978
0.4102051026,-0.9116496426
0.4202101051,-0.8556617288
0.4302151076,-0.7779310181
0.4402201101,-0.6818702196
0.4502251126,-0.5720443648
0.4602301151,-0.4536863554
0.4702351176,-0.3321640555
0.4802401201,-0.2124856557
0.4902451226,-0.0989143760
0.5002501251,0.0052663803
0.5102551276,0.0978309725
0.5202601301,0.1775557305
0.5302651326,0.2440712175
0.5402701351,0.2976691986
0.5502751376,0.3391060862
0.5602801401,0.3694324496
0.5702851426,0.3898645189
0.5802901451,0.4017012646
0.5902951476,0.4062810940
0.6003001501,0.4049669030
0.6103051526,0.3991462978
0.6203101551,0.3902347288
0.6303151576,0.3796723526
0.6403201601,0.3689099064
0.6503251626,0.3593789578
0.6603301651,0.3524556151
0.6703351676,0.3494117149
0.6803401701,0.3513624387
0.6903451726,0.3592105118
0.7003501751,0.3735877290
0.7103551776,0.3947935927
0.7203601801,0.4227315149
0.7303651826,0.4568455968
0.7403701851,0.4960651840
0.7503751876,0.5387697526
0.7603801901,0.5827906744
0.7703851926,0.6254683171
0.7803901951,0.6637796687
0.7903951976,0.6945425597
0.8004002001,0.7146877536
0.8104052026,0.7215721949
0.8204102051,0.7132901429
0.8304152076,0.6889294707
0.8404202101,0.6487227699
0.8504252126,0.5940587454
0.8604302151,0.5273458031
0.8704352176,0.4517497730
0.8804402201,0.3708525217
0.8904452226,0.2882910816
0.9004502251,0.2074347241
0.9104552276,0.1311426297
0.9204602301,0.0616226372
0.9304652326,0.0003899510
0.9404702351,-0.0516930030
0.9504752376,-0.0943232755
0.9604802401,-0.1276399065
0.9704852426,-0.1521069867
0.9804902451,-0.1684141994
0.9904952476,-0.1774031571
1.0005002501,-0.1800201059
1.0105052526,-0.1772902315
1.0205102551,-0.1703058350
1.0305152576,-0.1602200473
1.0405202601,-0.1482391223
1.0505252626,-0.1356089513
1.0605302651,-0.1235945254
1.0705352676,-0.1134519033
1.0805402701,-0.1063982477
1.0905452726,-0.1035788478
1.1005502751,-0.1060339544
1.1105552776,-0.1146640039
1.1205602801,-0.1301901806
1.1305652826,-0.1531063539
1.1405702851,-0.1836192960
1.1505752876,-0.2215771567
1.1605802901,-0.2663914591
1.1705852926,-0.3169645864
1.1805902951,-0.3716411314
1.1905952976,-0.4282053985
1.2006003002,-0.4839462949
1.2106053027,-0.5358030587
1.2206103052,-0.5805909308
1.2306153077,-0.6152873216
1.2406203102,-0.6373413357
1.2506253127,-0.6449582588
1.2606303152,-0.6373100760
1.2706353177,-0.6146344022
1.2806403202,-0.5782044971
1.2906453227,-0.5301770326
1.3006503252,-0.4733458895
1.3106553277,-0.4108446796
1.3206603302,-0.3458453746
1.3306653327,-0.2812951823
1.3406703352,-0.2197209760
1.3506753377,-0.1631142095
1.3606803402,-0.1128931766
1.3706853427,-0.0699272491
1.3806903452,-0.0346017096
1.3906953477,-0.0069013010
1.4007003502,0.0135053734
1.4107053527,0.0271921933
1.4207103552,0.0349175345
1.4307153577,0.0375814752
1.4407203602,0.0361943479
1.4507253627,0.0318514755
1.4607303652,0.0257094745
1.4707353677,0.0189612501
1.4807403702,0.0128090152
1.4907453727,0.0084353078
1.5007503752,0.0069754115
1.5107553777,0.0094902235
1.5207603802,0.0169401952
1.5307653827,0.0301577300
1.5407703852,0.0498141289
1.5507753877,0.0763766660
1.5607803902,0.1100527233
1.5707853927,0.1507212137
1.5807903952,0.1978568476
1.5907953977,0.2504590362
1.6008004002,0.3070026311
1.6108054027,0.3654316281
1.6208104052,0.4232151033
1.6308154077,0.4774779583
1.6408204102,0.5252061813
1.6508254127,0.5635101592
1.6608304152,0.5899137872
1.6708354177,0.6026262309
1.6808404202,0.6007510512
1.6908454227,0.5843952644
1.7008504252,0.5546578869
1.7108554277,0.5134994802
1.7208604302,0.4635160852
1.7308654327,0.4076572341
1.7408704352,0.3489345948
1.7508754377,0.2901642112
1.7608804402,0.2337730239
1.7708854427,0.1816834544
1.7808904452,0.1352734119
1.7908954477,0.0953968735
1.8009004502,0.0624441232
1.8109054527,0.0364204285
1.8209104552,0.0170261155
1.8309154577,0.0037270304
1.8409204602,-0.0041892443
1.8509254627,-0.0075710816
1.8609304652,-0.0073710470
1.8709354677,-0.0046202169
1.8809404702,-0.0004046674
1.8909454727,0.0041582357
1.9009504752,0.0079441557
1.9109554777,0.0098472675
1.9209604802,0.0088035205
1.9309654827,0.0038136849
1.9409704852,-0.0060336801
1.9509754877,-0.0215361765
1.9609804902,-0.0433441000
1.9709854927,-0.0719150740
1.9809904952,-0.1074539166
1.9909954977,-0.1498384849
2.0010005003,-0.1985377380
2.0110055028,-0.2525347247
2.0210105053,-0.3102731964
2.0310155078,-0.3696500299
2.0410205103,-0.4280742595
2.0510255128,-0.4826059719
2.0610305153,-0.5301744285
2.0710355178,-0.5678569491
2.0810405203,-0.5931826051
2.0910455228,-0.6044130613
2.1010505253,-0.6007513972
2.1110555278,-0.5824401233
2.1210605303,-0.5507299035
2.1310655328,-0.5077255043
2.1410705353,-0.4561385682
2.1510755378,-0.3989920263
2.1610805403,-0.3393250819
2.1710855428,-0.2799408948
2.1810905453,-0.2232245235
2.1910955478,-0.1710410626
2.2011005503,-0.1247080254
2.2111055528,-0.0850251286
2.2211105553,-0.0523398464
2.2311155578,-0.0266279996
2.2411205603,-0.0075731187
2.2511255628,0.0053653046
2.2611305653,0.0128984648
2.2711355678,0.0158688224
2.2811405703,0.0152208165
2.2911455728,0.0119770487
2.3011505753,0.0072159802
2.3111555778,0.0020489325
2.3211605803,-0.0024047068
2.3311655828,-0.0050424063
2.3411705853,-0.0048026872
2.3511755878,-0.0006886586
2.3611805903,0.0082086283
2.3711855928,0.0226839537
2.3811905953,0.0433846740
2.3911955978,0.0707660876
2.4012006003,0.1050327203
2.4112056028,0.1460664261
2.4212106053,0.1933475583
2.4312156078,0.2458817287
2.4412206103,0.3021503227
2.4512256128,0.3601059166
2.4612306153,0.4172319502
2.4712356178,0.4706783425
2.4812406203,0.5174714109
2.4912456228,0.5547799019
2.5012506253,0.5802032151
2.5112556278,0.5920377686
2.5212606303,0.5894764363
2.5312656328,0.5727052542
2.5412706353,0.5428797526
2.5512756378,0.5019852223
2.5612806403,0.4526068344
2.5712856428,0.3976501392
2.5812906453,0.3400577772
2.5912956478,0.2825631955
2.6013006503,0.2275092338
2.6113056528,0.1767428617
2.6213106553,0.1315817229
2.6313156578,0.0928371484
2.6413206603,0.0608731533
2.6513256628,0.0356813230
2.6613306653,0.0169557909
2.6713356678,0.0041585278
2.6813406703,-0.0034287754
2.6913456728,-0.0066654173
2.7013506753,-0.0065215427
2.7113556778,-0.0040527698
2.7213606803,-0.0003760105
2.7313656828,0.0033554179
2.7413706853,0.0059781711
2.7513756878,0.0063455205
2.7613806903,0.0033532161
2.7713856928,-0.0040345241
2.7813906953,-0.0167578048
2.7913956978,-0.0356289815
2.8014007004,-0.0612911230
2.8114057029,-0.0941629118
2.8214107054,-0.1343680620
2.8314157079,-0.1816519175
2.8414207104,-0.2352940848
2.8514257129,-0.2940327360
2.8614307154,-0.3560218090
2.8714357179,-0.4188443247
2.8814407204,-0.4796015532
2.8914457229,-0.5350874425
2.9014507254,-0.5820418965
2.9114557279,-0.6174578540
2.9214607304,-0.6389007375
2.9314657329,-0.6447895807
2.9414707354,-0.6345908278
2.9514757379,-0.6088886307
2.9614807404,-0.5693178546
2.9714857429,-0.5183715836
2.9814907454,-0.4591182080
2.9914957479,-0.3948773133
3.0015007504,-0.3289069508
3.0115057529,-0.2641453302
3.0215107554,-0.2030335962
3.0315157579,-0.1474268032
3.0415207604,-0.0985831542
3.0515257629,-0.0572109577
3.0615307654,-0.0235488197
3.0715357679,0.0025433282
3.0815407704,0.0214986721
3.0915457729,0.0339726264
3.1015507754,0.0407892022
3.1115557779,0.0429022921
3.1215607804,0.0413669726
3.1315657829,0.0373154430
3.1415707854,0.0319333687
3.1515757879,0.0264346012
3.1615807904,0.0220328113
3.1715857929,0.0199136645
3.1815907954,0.0212060593
3.1915957979,0.0269542432
3.2016008004,0.0380891840
3.2116058029,0.0553960241
3.2216108054,0.0794734926
3.2316158079,0.1106814131
3.2416208104,0.1490749167
3.2516258129,0.1943283587
3.2616308154,0.2456578901
3.2716358179,0.3017579341
3.2816408204,0.3607716704
3.2916458229,0.4203167732
3.3016508254,0.4775833468
3.3116558279,0.5295105273
3.3216608304,0.5730328276
3.3316658329,0.6053703291
3.3416708354,0.6243225940
3.3516758379,0.6285196327
3.3616808404,0.6175865267
3.3716858429,0.5921918249
3.3816908454,0.5539704385
3.3916958479,0.5053347286
3.4017008504,0.4492072475
3.4117058529,0.3887204001
3.4217108554,0.3269296361
3.4317158579,0.2665786969
3.4417208604,0.2099396826
3.4517258629,0.1587334920
3.4617308654,0.1141211480
3.4717358679,0.0767469540
3.4817408704,0.0468112087
3.4917458729,0.0241525265
3.5017508754,0.0083251361
3.5117558779,-0.0013366297
3.5217608804,-0.0056685302
3.5317658829,-0.0056388578
3.5417708854,-0.0023186673
3.5517758879,0.0031447790
3.5617808904,0.0095545877
3.5717858929,0.0156919392
3.5817908954,0.0203451366
3.5917958979,0.0223375347
3.6018009005,0.0205538062
3.6118059030,0.0139648366
3.6218109055,0.0016531482
3.6318159080,-0.0171569928
3.6418209105,-0.0430598557
3.6518259130,-0.0764145806
3.6618309155,-0.1172761518
3.6718359180,-0.1653144787
3.6818409205,-0.2197314749
3.6918459230,-0.2791927226
3.7018509255,-0.3417951290
3.7118559280,-0.4050928583
3.7218609305,-0.4661990059
3.7318659330,-0.5219691761
3.7418709355,-0.5692569668
3.7518759380,-0.6052137748
3.7618809405,-0.6275909686
3.7718859430,-0.6349959266
3.7818909455,-0.6270572936
3.7918959480,-0.6044692652
3.8019009505,-0.5689062891
3.8119059530,-0.5228239670
3.8219109555,-0.4691820916
3.8319159580,-0.4111374144
3.8419209605,-0.3517543978
3.8519259630,-0.2937720642
3.8619309655,-0.2394485878
3.8719359680,-0.1904871769
3.8819409705,-0.1480321134
3.8919459730,-0.1127147080
3.9019509755,-0.0847269561
3.9119559780,-0.0639032510
3.9219609805,-0.0497965595
3.9319659830,-0.0417419174
3.9419709855,-0.0389061124
3.9519759880,-0.0403260057
3.9619809905,-0.0449397290
3.9719859930,-0.0516147837
3.9819909955,-0.0591755755
3.9919959980,-0.0664307573
4.0020010005,-0.0722008100
4.0120060030,-0.0753414356
4.0220110055,-0.0747645711
4.0320160080,-0.0694560626
4.0420210105,-0.0584930782
4.0520260130,-0.0410660811
4.0620310155,-0.0165112997
4.0720360180,0.0156408363
4.0820410205,0.0555983911
4.0920460230,0.1032236358
4.1020510255,0.1579401812
