# Generated by QuTiP: 2000x2 real matrix in decimal format [',' separated values].
3.9419709855,0.7618840146
3.9519759880,0.7557016583
3.9619809905,0.7526291751
3.9719859930,0.7515892735
3.9819909955,0.7514187341
3.9919959980,0.7509231706
4.0020010005,0.7489137903
4.0120060030,0.7442112477
4.0220110055,0.7356344320
4.0320160080,0.7219716581
4.0420210105,0.7019470196
4.0520260130,0.6741951194
4.0620310155,0.6372593995
4.0720360180,0.5896312866
4.0820410205,0.5298411482
4.0920460230,0.4566075757
4.1020510255,0.3690412291
4.1120560280,0.2668859353
4.1220610305,0.1507646748
4.1320660330,0.0223848691
4.1420710355,-0.1153489678
4.1520760380,-0.2583640640
4.1620810405,-0.4016201699
4.1720860430,-0.5394834632
4.1820910455,-0.6662371249
4.1920960480,-0.7766578248
4.2021010505,-0.8665654863
4.2121060530,-0.9332527320
4.2221110555,-0.9757222446
4.2321160580,-0.9946992246
4.2421210605,-0.9924312610
4.2521260630,-0.9723267553
4.2621310655,-0.9385061986
4.2721360680,-0.8953438795
4.2821410705,-0.8470644167
4.2921460730,-0.7974347616
4.3021510755,-0.7495666497
4.3121560780,-0.7058229523
4.3221610805,-0.6678079389
4.3321660830,-0.6364163705
4.3421710855,-0.6119174222
4.3521760880,-0.5940547460
4.3621810905,-0.5821499916
4.3721860930,-0.5752027043
4.3821910955,-0.5719823042
4.3921960980,-0.5711094506
4.4022011006,-0.5711243544
4.4122061031,-0.5705383631
4.4222111056,-0.5678754922
4.4322161081,-0.5616825341
4.4422211106,-0.5505330029
4.4522261131,-0.5330179492
4.4622311156,-0.5077360211
4.4722361181,-0.4732955050
4.4822411206,-0.4283422132
4.4922461231,-0.3716271895
4.5022511256,-0.3021216566
4.5122561281,-0.2191790337
4.5222611306,-0.1227352721
4.5322661331,-0.0135224098
4.5422711356,0.1067432293
4.5522761381,0.2352443702
4.5622811406,0.3680640473
4.5722861431,0.5003429111
4.5822911456,0.6266012876
4.5922961481,0.7412062596
4.6023011506,0.8389255762
4.6123061531,0.9154838122
4.6223111556,0.9680265275
4.6323161581,0.9954110651
4.6423211606,0.9982757933
4.6523261631,0.9788841793
4.6623311656,0.9407836207
4.6723361681,0.8883498137
4.6823411706,0.8262993578
4.6923461731,0.7592443126
4.7023511756,0.6913413357
4.7123561781,0.6260594485
4.7223611806,0.5660649533
4.7323661831,0.5132036559
4.7423711856,0.4685520510
4.7523761881,0.4325084282
4.7623811906,0.4049002418
4.7723861931,0.3850916922
4.7823911956,0.3720833614
4.7923961981,0.3646010607
4.8024012006,0.3611738389
4.8124062031,0.3602022705
4.8224112056,0.3600171506
4.8324162081,0.3589260966
4.8424212106,0.3552604216
4.8524262131,0.3473908343
4.8624312156,0.3337481865
4.8724362181,0.3128351094
4.8824412206,0.2832406200
4.8924462231,0.2436697322
4.9024512256,0.1929987002
4.9124562281,0.1303652052
4.9224612306,0.0552963296
4.9324662331,-0.0321292470
4.9424712356,-0.1311028568
4.9524762381,-0.2399210711
4.9624812406,-0.3558742930
4.9724862431,-0.4752320866
4.9824912456,-0.5933635626
4.9924962481,-0.7050107577
5.0025012506,-0.8047070926
5.0125062531,-0.8872969847
5.0225112556,-0.9484831179
5.0325162581,-0.9853109640
5.0425212606,-0.9965040090
5.0525262631,-0.9825886343
5.0625312656,-0.9457888165
5.0725362681,-0.8897165750
5.0825412706,-0.8189215765
5.0925462731,-0.7383839245
5.1025512756,-0.6530314240
5.1125562781,-0.5673463283
5.1225612806,-0.4850961509
5.1325662831,-0.4091947341
5.1425712856,-0.3416761487
5.1525762881,-0.2837506110
5.1625812906,-0.2359085710
5.1725862931,-0.1980430090
5.1825912956,-0.1695687742
5.1925962981,-0.1495273124
5.2026013007,-0.1366732940
5.2126063032,-0.1295452749
5.2226113057,-0.1265245299
5.2326163082,-0.1258866120
5.2426213107,-0.1258451248
5.2526263132,-0.1246039513
5.2626313157,-0.1203921369
5.2726363182,-0.1114968411
5.2826413207,-0.0962988245
5.2926463232,-0.0733060380
5.3026513257,-0.0411928502
5.3126563282,0.0011443899
5.3226613307,0.0545103493
5.3326663332,0.1193053954
5.3426713357,0.1953893936
5.3526763382,0.2819366521
5.3626813407,0.3772944752
5.3726863432,0.4788816577
5.3826913457,0.5831648488
5.3926963482,0.6857501984
5.4027013507,0.7816140850
5.4127063532,0.8654744816
5.4227113557,0.9322727094
5.4327163582,0.9777043850
5.4427213607,0.9987160630
5.4527263632,0.9938793220
5.4627313657,0.9635709375
5.4727363682,0.9099235667
5.4827413707,0.8365569412
5.4927463732,0.7481423326
5.5027513757,0.6498812519
5.5127563782,0.5469877388
5.5227613807,0.4442481958
5.5327663832,0.3457084644
5.5427713857,0.2545036335
5.5527763882,0.1728185597
5.5627813907,0.1019480030
5.5727863932,0.0424176243
5.5827913957,-0.0058700733
5.5927963982,-0.0434937162
5.6028014007,-0.0713916899
5.6128064032,-0.0907691486
5.6228114057,-0.1030312173
5.6328164082,-0.1097310956
5.6428214107,-0.1125337776
5.6528264132,-0.1131844683
5.6628314157,-0.1134764218
5.6728364182,-0.1152043186
5.6828414207,-0.1201278191
5.6928464232,-0.1299297371
5.7028514257,-0.1461647265
5.7128564282,-0.1702063104
5.7228614307,-0.2031841422
5.7328664332,-0.2459074789
5.7428714357,-0.2987704858
5.7528764382,-0.3616396270
5.7628814407,-0.4337302017
5.7728864432,-0.5134876120
5.7828914457,-0.5984989452
5.7928964482,-0.6854675176
5.8029014507,-0.7702842918
5.8129064532,-0.8482224390
5.8229114557,-0.9142634142
5.8329164582,-0.9635361847
5.8429214607,-0.9918210665
