# Generated by QuTiP: 2000x2 real matrix in decimal format [',' separated values].
2.7813906953,-0.0984878110
2.7913956978,-0.1150339374
2.8014007004,-0.1370426527
2.8114057029,-0.1647126696
2.8214107054,-0.1979522478
2.8314157079,-0.2363145809
2.8414207104,-0.2789371376
2.8514257129,-0.3244988989
2.8614307154,-0.3712125665
2.8714357179,-0.4168696530
2.8814407204,-0.4589496968
2.8914457229,-0.4947966816
2.9014507254,-0.5218503564
2.9114557279,-0.5379060592
2.9214607304,-0.5413652480
2.9314657329,-0.5314346759
2.9414707354,-0.5082388460
2.9514757379,-0.4728204748
2.9614807404,-0.4270303583
2.9714857429,-0.3733223691
2.9814907454,-0.3144901445
2.9914957479,-0.2533891955
3.0015007504,-0.1926867714
3.0115057529,-0.1346723116
3.0215107554,-0.0811430247
3.0315157579,-0.0333659185
3.0415207604,0.0078978183
3.0515257629,0.0423267511
3.0615307654,0.0699535465
3.0715357679,0.0910784353
3.0815407704,0.1061944104
3.0915457729,0.1159303300
3.1015507754,0.1210120540
3.1115557779,0.1222396604
3.1215607804,0.1204713620
3.1315657829,0.1166132605
3.1415707854,0.1116074714
3.1515757879,0.1064154299
3.1615807904,0.1019993486
3.1715857929,0.0992963144
3.1815907954,0.0991938939
3.1915957979,0.1025043236
3.2016008004,0.1099323120
3.2116058029,0.1220469827
3.2216108054,0.1392434805
3.2316158079,0.1617005193
3.2416208104,0.1893306732
3.2516258129,0.2217271789
3.2616308154,0.2581148203
3.2716358179,0.2973164294
3.2816408204,0.3377502472
3.2916458229,0.3774717354
3.3016508254,0.4142707318
3.3116558279,0.4458250438
3.3216608304,0.4699000930
3.3316658329,0.4845715965
3.3416708354,0.4884392009
3.3516758379,0.4807957743
3.3616808404,0.4617218532
3.3716858429,0.4320868607
3.3816908454,0.3934554463
3.3916958479,0.3479147174
3.4017008504,0.2978519405
3.4117058529,0.2457193198
3.4217108554,0.1938210221
3.4317158579,0.1441503750
3.4417208604,0.0982884804
3.4517258629,0.0573673257
3.4617308654,0.0220849019
3.4717358679,-0.0072441125
3.4817408704,-0.0306202883
3.4917458729,-0.0482895866
3.5017508754,-0.0606821242
3.5117558779,-0.0683645861
3.5217608804,-0.0720066396
3.5317658829,-0.0723583620
3.5417708854,-0.0702341092
3.5517758879,-0.0665000551
3.5617808904,-0.0620572396
3.5717858929,-0.0578261775
3.5817908954,-0.0547249010
3.5917958979,-0.0536477688
3.6018009005,-0.0554408464
3.6118059030,-0.0608798187
3.6218109055,-0.0706416794
3.6318159080,-0.0852764959
3.6418209105,-0.1051691182
3.6518259130,-0.1304934401
3.6618309155,-0.1611574546
3.6718359180,-0.1967434752
3.6818409205,-0.2364522876
3.6918459230,-0.2790643421
3.7018509255,-0.3229351214
3.7118559280,-0.3660390234
3.7218609305,-0.4060734125
3.7318659330,-0.4406228253
3.7418709355,-0.4673710249
3.7518759380,-0.4843352276
3.7618809405,-0.4900878049
3.7718859430,-0.4839284589
3.7818909455,-0.4659759288
3.7918959480,-0.4371617303
3.8019009505,-0.3991261490
3.8119059530,-0.3540345034
3.8219109555,-0.3043453677
3.8319159580,-0.2525688507
3.8419209605,-0.2010506679
3.8519259630,-0.1518095726
3.8619309655,-0.1064388525
3.8719359680,-0.0660732613
3.8819409705,-0.0314080346
3.8919459730,-0.0027527769
3.9019509755,0.0198984400
3.9119559780,0.0367962073
3.9219609805,0.0483741924
3.9319659830,0.0552014977
3.9419709855,0.0579488865
3.9519759880,0.0573657535
3.9619809905,0.0542631303
3.9719859930,0.0494993994
3.9819909955,0.0439637133
3.9919959980,0.0385577542
4.0020010005,0.0341749281
4.0120060030,0.0316793070
4.0220110055,0.0318838255
4.0320160080,0.0355305122
4.0420210105,0.0432677529
4.0520260130,0.0556261051
4.0620310155,0.0729879987
4.0720360180,0.0955491494
4.0820410205,0.1232712007
4.0920460230,0.1558286508
4.1020510255,0.1925574287
4.1120560280,0.2324164624
4.1220610305,0.2739776844
4.1320660330,0.3154575207
4.1420710355,0.3548012776
4.1520760380,0.3898220621
4.1620810405,0.4183847790
4.1720860430,0.4386141246
4.1820910455,0.4490965879
4.1920960480,0.4490433658
4.2021010505,0.4383855219
4.2121060530,0.4177838056
4.2221110555,0.3885510065
4.2321160580,0.3525007594
4.2421210605,0.3117494139
4.2521260630,0.2685039392
4.2621310655,0.2248675874
4.2721360680,0.1826888370
4.2821410705,0.1434633431
4.2921460730,0.1082928489
