# Generated by QuTiP: 2000x2 real matrix in decimal format [',' separated values].
0.0000000000,1.0000000000
0.0100050025,0.9865095903
0.0200100050,0.9469176270
0.0300150075,0.8838057625
0.0400200100,0.8011692961
0.0500250125,0.7039628854
0.0600300150,0.5975744396
0.0700350175,0.4873107719
0.0800400200,0.3779670579
0.0900450225,0.2735268444
0.1000500250,0.1770081085
0.1100550275,0.0904423731
0.1200600300,0.0149543011
0.1300650325,-0.0490987744
0.1400700350,-0.1019657848
0.1500750375,-0.1443487420
0.1600800400,-0.1772747960
0.1700850425,-0.2019997093
0.1800900450,-0.2199410725
0.1900950475,-0.2326325504
0.2001000500,-0.2416914612
0.2101050525,-0.2487897800
0.2201100550,-0.2556231872
0.2301150575,-0.2638710115
0.2401200600,-0.2751535158
0.2501250625,-0.2909793922
0.2601300650,-0.3126846287
0.2701350675,-0.3413634730
0.2801400700,-0.3777894651
0.2901450725,-0.4223255598
0.3001500750,-0.4748248719
0.3101550775,-0.5345284383
0.3201600800,-0.5999730191
0.3301650825,-0.6689291907
0.3401700850,-0.7383951440
0.3501750875,-0.8046728113
0.3601800900,-0.8635465158
0.3701850925,-0.9105706191
0.3801900950,-0.9414518447
0.3901950975,-0.9524884315
0.4002001001,-0.9410075725
0.4102051026,-0.9057309733
0.4202101051,-0.8470006796
0.4302151076,-0.7668154653
0.4402201101,-0.6686598639
0.4502251126,-0.5571469418
0.4602301151,-0.4375325413
0.4702351176,-0.3151828651
0.4802401201,-0.1950820190
0.4902451226,-0.0814505976
0.5002501251,0.0224838284
0.5102551276,0.1145584284
0.5202601301,0.1936129549
0.5302651326,0.2593364764
0.5402701351,0.3120701845
0.5502751376,0.3526085369
0.5602801401,0.3820278424
0.5702851426,0.4015584556
0.5802901451,0.4125033638
0.5902951476,0.4161969910
0.6003001501,0.4139924979
0.6103051526,0.4072642030
0.6203101551,0.3974126744
0.6303151576,0.3858632613
0.6403201601,0.3740531703
0.6503251626,0.3634009654
0.6603301651,0.3552733468
0.6703351676,0.3509356242
0.6803401701,0.3515001791
0.6903451726,0.3578717958
0.7003501751,0.3706907659
0.7103551776,0.3902735499
0.7203601801,0.4165512333
0.7303651826,0.4490083223
0.7403701851,0.4866287802
0.7503751876,0.5278606695
0.7603801901,0.5706160632
0.7703851926,0.6123236612
0.7803901951,0.6500495847
0.7903951976,0.6806928359
0.8004002001,0.7012476492
0.8104052026,0.7091073188
0.8204102051,0.7023677318
0.8304152076,0.6800792626
0.8404202101,0.6423978355
0.8504252126,0.5906012845
0.8604302151,0.5269627911
0.8704352176,0.4545022078
0.8804402201,0.3766600389
0.8904452226,0.2969510504
0.9004502251,0.2186524355
0.9104552276,0.1445673870
0.9204602301,0.0768843109
0.9304652326,0.0171308987
0.9404702351,-0.0337935433
0.9504752376,-0.0755341501
0.9604802401,-0.1081717246
0.9704852426,-0.1321132236
0.9804902451,-0.1479976746
0.9904952476,-0.1566258262
1.0005002501,-0.1589143525
1.0105052526,-0.1558702165
1.0205102551,-0.1485778961
1.0305152576,-0.1381915398
1.0405202601,-0.1259255065
1.0505252626,-0.1130392315
1.0605302651,-0.1008151163
1.0705352676,-0.0905298951
1.0805402701,-0.0834240241
1.0905452726,-0.0806693103
1.1005502751,-0.0833362048
1.1105552776,-0.0923595892
1.1205602801,-0.1084993513
1.1305652826,-0.1322925216
1.1405702851,-0.1639902317
1.1505752876,-0.2034834888
1.1605802901,-0.2502202899
1.1705852926,-0.3031265766
1.1805902951,-0.3605517352
1.1905952976,-0.4202602905
1.2006003002,-0.4794933626
1.2106053027,-0.5351135229
1.2206103052,-0.5838326294
1.2306153077,-0.6225029637
1.2406203102,-0.6484340329
1.2506253127,-0.6596861311
1.2606303152,-0.6552914005
1.2706353177,-0.6353643377
1.2806403202,-0.6010834957
1.2906453227,-0.5545493852
1.3006503252,-0.4985447309
1.3106553277,-0.4362379875
1.3206603302,-0.3708767605
1.3306653327,-0.3055141903
1.3406703352,-0.2427998891
1.3506753377,-0.1848509665
1.3606803402,-0.1332022764
1.3706853427,-0.0888222163
1.3806903452,-0.0521726974
1.3906953477,-0.0232913147
1.4007003502,-0.0018767950
1.4107053527,0.0126347836
1.4207103552,0.0210087023
1.4307153577,0.0241653225
1.4407203602,0.0231452783
1.4507253627,0.0190811097
1.4607303652,0.0131708056
1.4707353677,0.0066505082
1.4807403702,0.0007653126
1.4907453727,-0.0032613446
1.5007503752,-0.0042563673
1.5107553777,-0.0011242302
1.5207603802,0.0071250514
1.5307653827,0.0213484797
1.5407703852,0.0422358399
1.5507753877,0.0702653325
1.5607803902,0.1056457203
1.5707853927,0.1482455206
1.5807903952,0.1975150860
1.5907953977,0.2524138531
1.6008004002,0.3113611988
1.6108054027,0.3722319041
1.6208104052,0.4324160285
1.6308154077,0.4889552219
1.6408204102,0.5387542785
1.6508254127,0.5788503807
1.6608304152,0.6067068982
1.6708354177,0.6204883473
1.6808404202,0.6192714802
1.6908454227,0.6031556394
1.7008504252,0.5732521456
1.7108554277,0.5315539253
1.7208604302,0.4807080962
1.7308654327,0.4237302211
1.7408704352,0.3637077326
1.7508754377,0.3035349662
1.7608804402,0.2457126125
1.7708854427,0.1922262705
1.7808904452,0.1445024118
1.7908954477,0.1034272351
1.8009004502,0.0694070347
1.8109054527,0.0424485929
1.8209104552,0.0222417604
1.8309154577,0.0082327345
1.8409204602,-0.0003169514
1.8509254627,-0.0042855798
1.8609304652,-0.0046572578
1.8709354677,-0.0024943164
1.8809404702,0.0010878049
1.8909454727,0.0049454898
1.9009504752,0.0079324699
1.9109554777,0.0089261026
1.9209604802,0.0068514263
1.9309654827,0.0007049288
1.9409704852,-0.0104213476
1.9509754877,-0.0273122787
1.9609804902,-0.0505942641
1.9709854927,-0.0806876264
1.9809904952,-0.1177441705
1.9909954977,-0.1615720189
2.0010005003,-0.2115531627
2.0110055028,-0.2665695802
2.0210105053,-0.3249558903
2.0310155078,-0.3845014426
2.0410205103,-0.4425219954
2.0510255128,-0.4960124312
2.0610305153,-0.5418772129
2.0710355178,-0.5772172409
2.0810405203,-0.5996347879
2.0910455228,-0.6075080649
2.1010505253,-0.6001872969
2.1110555278,-0.5780761099
2.1210605303,-0.5425830141
2.1310655328,-0.4959523785
2.1410705353,-0.4410063395
2.1510755378,-0.3808431754
2.1610805403,-0.3185404932
2.1710855428,-0.2569055541
2.1810905453,-0.1982981200
2.1910955478,-0.1445357078
2.2011005503,-0.0968740676
2.2111055528,-0.0560448315
2.2211105553,-0.0223283115
2.2311155578,0.0043601304
2.2411205603,0.0243866070
2.2511255628,0.0383280697
2.2611305653,0.0469181615
2.2711355678,0.0510083177
2.2811405703,0.0515399703
2.2911455728,0.0495227715
2.3011505753,0.0460145107
2.3111555778,0.0421000561
2.3211605803,0.0388672056
2.3311655828,0.0373824510
2.3411705853,0.0386655346
2.3511755878,0.0436635090
2.3611805903,0.0532240766
2.3711855928,0.0680657075
2.3811905953,0.0887409852
2.3911955978,0.1155911136
2.4012006003,0.1486872059
2.4112056028,0.1877644235
2.4212106053,0.2321532615
2.4312156078,0.2807218975
2.4412206103,0.3318470124
2.4512256128,0.3834319353
2.4612306153,0.4329881015
2.4712356178,0.4777870062
2.4812406203,0.5150764228
2.4912456228,0.5423391681
2.5012506253,0.5575593617
2.5112556278,0.5594540786
2.5212606303,0.5476302884
2.5312656328,0.5226383035
2.5412706353,0.4859112126
2.5512756378,0.4396006597
2.5612806403,0.3863378066
2.5712856428,0.3289600656
2.5812906453,0.2702466676
2.5912956478,0.2126993404
2.6013006503,0.1583909615
2.6113056528,0.1088890029
2.6213106553,0.0652463974
2.6313156578,0.0280424857
2.6413206603,-0.0025464842
2.6513256628,-0.0266668374
2.6613306653,-0.0447115680
2.6713356678,-0.0572574853
2.6813406703,-0.0650180178
2.6913456728,-0.0688100642
2.7013506753,-0.0695306104
2.7113556778,-0.0681382908
2.7213606803,-0.0656358249
2.7313656828,-0.0630508393
2.7413706853,-0.0614137381
2.7513756878,-0.0617334672
2.7613806903,-0.0649724660
2.7713856928,-0.0720195159
2.7813906953,-0.0836604653
2.7913956978,-0.1005443959
2.8014007004,-0.1231422486
2.8114057029,-0.1516954967
2.8214107054,-0.1861546421
2.8314157079,-0.2261112213
2.8414207104,-0.2707324278
2.8514257129,-0.3187119235
2.8614307154,-0.3682556410
2.8714357179,-0.4171202736
2.8814407204,-0.4627183920
2.8914457229,-0.5022937437
2.9014507254,-0.5331560413
2.9114557279,-0.5529491775
2.9214607304,-0.5599145309
2.9314657329,-0.5531059619
2.9414707354,-0.5325175513
2.9514757379,-0.4990989747
2.9614807404,-0.4546537139
2.9714857429,-0.4016372427
2.9814907454,-0.3428904193
2.9914957479,-0.2813531174
3.0015007504,-0.2198022407
3.0115057529,-0.1606487864
3.0215107554,-0.1058117421
3.0315157579,-0.0566701533
3.0415207604,-0.0140805398
3.0515257629,0.0215609569
3.0615307654,0.0502339641
3.0715357679,0.0722070118
3.0815407704,0.0879606710
3.0915457729,0.0981281490
3.1015507754,0.1034538595
3.1115557779,0.1047667162
3.1215607804,0.1029627546
3.1315657829,0.0989914901
3.1415707854,0.0938416052
3.1515757879,0.0885234726
3.1615807904,0.0840466996
3.1715857929,0.0813967797
3.1815907954,0.0815085964
3.1915957979,0.0852391977
3.2016008004,0.0933392815
3.2116058029,0.1064225868
3.2216108054,0.1249279792
3.2316158079,0.1490755157
3.2416208104,0.1788134636
3.2516258129,0.2137604791
3.2616308154,0.2531503429
3.2716358179,0.2957917841
3.2816408204,0.3400589730
3.2916458229,0.3839286729
3.3016508254,0.4250758294
3.3116558279,0.4610300306
3.3216608304,0.4893838441
3.3316658329,0.5080288031
3.3416708354,0.5153862335
3.3516758379,0.5105949086
3.3616808404,0.4936220966
3.3716858429,0.4652768496
3.3816908454,0.4271212932
3.3916958479,0.3812963285
3.4017008504,0.3302902480
3.4117058529,0.2766901503
3.4217108554,0.2229535101
3.4317158579,0.1712293427
3.4417208604,0.1232447646
3.4517258629,0.0802582922
3.4617308654,0.0430694921
3.4717358679,0.0120674144
3.4817408704,-0.0127007248
3.4917458729,-0.0314578284
3.5017508754,-0.0446321151
3.5117558779,-0.0528068088
3.5217608804,-0.0566828946
3.5317658829,-0.0570535904
3.5417708854,-0.0547855760
3.5517758879,-0.0508026570
3.5617808904,-0.0460686300
3.5717858929,-0.0415678432
3.5817908954,-0.0382827810
3.5917958979,-0.0371707981
3.6018009005,-0.0391404177
3.6118059030,-0.0450268092
3.6218109055,-0.0555656652
3.6318159080,-0.0713626583
3.6418209105,-0.0928551531
3.6518259130,-0.1202635675
3.6618309155,-0.1535322067
3.6718359180,-0.1922634710
3.6818409205,-0.2356545647
3.6918459230,-0.2824509678
3.7018509255,-0.3309343669
3.7118559280,-0.3789625661
3.7218609305,-0.4240737423
3.7318659330,-0.4636570435
3.7418709355,-0.4951774733
3.7518759380,-0.5164286801
3.7618809405,-0.5257766186
3.7718859430,-0.5223536993
3.7818909455,-0.5061687948
3.7918959480,-0.4781123774
3.8019009505,-0.4398551261
3.8119059530,-0.3936578854
3.8219109555,-0.3421263002
3.8319159580,-0.2879506023
3.8419209605,-0.2336706790
3.8519259630,-0.1814946392
3.8619309655,-0.1331868182
3.8719359680,-0.0900249489
3.8819409705,-0.0528143563
3.8919459730,-0.0219409972
3.9019509755,0.0025564711
3.9119559780,0.0209122485
3.9219609805,0.0335672322
3.9319659830,0.0411176171
3.9419709855,0.0442768662
3.9519759880,0.0438492542
3.9619809905,0.0407099523
3.9719859930,0.0357873906
3.9819909955,0.0300448959
3.9919959980,0.0244602194
4.0020010005,0.0200026141
4.0120060030,0.0176108582
4.0220110055,0.0181707053
4.0320160080,0.0224932703
4.0420210105,0.0312928735
4.0520260130,0.0451614912
4.0620310155,0.0645363424
4.0720360180,0.0896576824
4.0820410205,0.1205161507
4.0920460230,0.1567927276
4.1020510255,0.1977991877
4.1120560280,0.2424319610
4.1220610305,0.2891555319
4.1320660330,0.3360318789
4.1420710355,0.3808081617
4.1520760380,0.4210658121
4.1620810405,0.4544216600
4.1720860430,0.4787584154
4.1820910455,0.4924514835
4.1920960480,0.4945551072
4.2021010505,0.4849150891
4.2121060530,0.4641873848
4.2221110555,0.4337590181
4.2321160580,0.3955859053
4.2421210605,0.3519760893
4.2521260630,0.3053561505
4.2621310655,0.2580546717
4.2721360680,0.2121313862
4.2821410705,0.1692660585
4.2921460730,0.1307086483
4.3021510755,0.0972810335
4.3121560780,0.0694151390
4.3221610805,0.0472104192
4.3321660830,0.0304962382
4.3421710855,0.0188890829
4.3521760880,0.0118404142
4.3621810905,0.0086727807
4.3721860930,0.0086085996
4.3821910955,0.0107932730
4.3921960980,0.0143164215
4.4022011006,0.0182330969
4.4122061031,0.0215853737
4.4222111056,0.0234248027
4.4322161081,0.0228330700
4.4422211106,0.0189416082
